second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 06:52:28,162.54,162.58,1605,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
2,2.0,2026-09-19 06:52:29,160.65,323.27,1590,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
3,3.0,2026-09-19 06:52:30,160.56,483.86,1575,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
4,4.0,2026-09-19 06:52:31,160.5,644.4,1560,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
5,5.0,2026-09-19 06:52:32,160.45,804.88,1545,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
6,6.0,2026-09-19 06:52:33,160.33,965.27,1530,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
7,7.0,2026-09-19 06:52:34,160.27,1125.57,1530,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
8,8.0,2026-09-19 06:52:35,160.28,1285.88,1530,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
9,9.0,2026-09-19 06:52:36,160.25,1446.17,1530,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
10,10.0,2026-09-19 06:52:37,160.23,1606.43,1530,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
11,11.0,2026-09-19 06:52:38,160.34,1766.82,1530,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
12,12.0,2026-09-19 06:52:39,160.27,1927.12,1530,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
13,13.0,2026-09-19 06:52:40,160.29,2087.44,1515,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
14,14.0,2026-09-19 06:52:41,160.29,2247.77,1515,74,160,60.0,60.0,60.0,444.46,26.67,40.02,9.72
