second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 06:59:09,136.29,136.3,1095,69,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
2,2.0,2026-09-19 06:59:10,129.68,266.02,1125,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
3,3.0,2026-09-19 06:59:11,129.95,396.0,1125,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
4,4.0,2026-09-19 06:59:12,130.0,526.04,1140,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
5,5.0,2026-09-19 06:59:13,130.02,656.09,1140,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
6,6.0,2026-09-19 06:59:14,130.03,786.16,1140,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
7,7.0,2026-09-19 06:59:15,130.03,916.23,1140,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
8,8.0,2026-09-19 06:59:16,130.04,1046.29,1140,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
9,9.0,2026-09-19 06:59:17,130.05,1176.37,1140,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
10,10.0,2026-09-19 06:59:18,130.09,1306.5,1155,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
11,11.0,2026-09-19 06:59:19,130.03,1436.56,1155,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
12,12.0,2026-09-19 06:59:20,130.14,1566.73,1155,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
13,13.0,2026-09-19 06:59:21,130.04,1696.8,1155,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
14,14.0,2026-09-19 06:59:22,130.12,1826.94,1155,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
15,15.0,2026-09-19 06:59:23,130.13,1957.09,1155,70,130,60.0,60.0,60.0,337.24,20.23,84.54,3.24
