regime,target_ai,kernel_fma,true_ai,achieved_ai,power_cap_w,runtime_s,avg_power_w,peak_power_w,avg_clock_mhz,avg_temp_c,total_energy_j,perf_deg_pct,energy_saved_j,energy_saved_pct,achieved_bw_gbs,achieved_tflops
L2,0.0,0,0.0,0.0,250,73.376171875,246.8773108108108,250.17,2451.0810810810813,81.74324324324324,18114.91199009185,0.0,0.0,0.0,2727.7943370575167,0.0
L2,0.0,0,0.0,0.0,240,74.4911015625,237.8979733333333,244.954,2405.2,83.82666666666667,17721.28209308625,1.5194710476302165,393.62989700559774,2.172960581982943,2686.9666566502383,0.0
L2,0.0,0,0.0,0.0,230,75.10740625,227.38551315789474,234.486,2381.0526315789475,82.86842105263158,17078.33611211472,2.3593958784729807,1036.5758779771277,5.72222420149816,2664.9183630353896,0.0
L2,0.0,0,0.0,0.0,220,76.1098203125,218.38671428571428,227.348,2340.974025974026,81.84415584415585,16621.37358292299,3.7255261042466348,1493.5384071688568,8.244800791666911,2629.819717005839,0.0
L2,0.0,0,0.0,0.0,210,76.89984375,207.961012987013,213.147,2302.012987012987,79.8961038961039,15992.16940479302,4.802201838769626,2122.742585298829,11.71820534629087,2602.802507197344,0.0
L2,0.0,0,0.0,0.0,200,77.9410078125,198.31853846153842,206.752,2253.269230769231,78.73076923076923,15457.146755594349,6.221142124007817,2657.7652344974995,14.671698300003852,2568.0333335833975,0.0
L2,0.0,0,0.0,0.0,190,79.2138515625,188.43332500000002,195.89,2203.5,76.925,14926.529435978322,7.955824811145473,3188.3825541135266,17.60087245169862,2526.769020411297,0.0
L2,0.0,0,0.0,0.0,180,80.664578125,178.7851358024691,188.855,2159.259259259259,75.69135802469135,14421.627554527005,9.932933353917917,3693.284435564843,20.38808931329573,2481.325890100339,0.0
L2,0.0,0,0.0,0.0,170,82.2719140625,168.8952530120482,178.707,2098.9156626506024,73.95180722891567,13895.335741371424,12.123475455566624,4219.576248720425,23.29338531166129,2432.8485412838572,0.0
L2,0.0,0,0.0,0.0,160,83.69146875,158.92605952380953,166.011,2045.357142857143,72.94047619047619,13300.755344197545,14.058101712600424,4814.156645894303,26.575655727874693,2391.58314586974,0.0
L2,0.0,0,0.0,0.0,150,85.730125,148.91591860465115,150.223,1975.1162790697674,71.24418604651163,12766.580316466569,16.83646449428513,5348.33167362528,29.52446954503897,2334.7114694581865,0.0
L2,0.0,0,0.0,0.0,140,92.1803515625,139.58991397849462,149.25,1651.1290322580646,69.96774193548387,12867.447345116767,25.627092838168043,5247.464644975082,28.967651887269675,2171.3424034825375,0.0
L2,0.0,0,0.0,0.0,130,101.6069921875,129.60721568627451,139.753,1455.4411764705883,68.54901960784314,13168.999351678922,38.47409804996727,4945.912638412927,27.302990161465583,1969.8950023658676,0.0
L2,0.0,0,0.0,0.0,120,114.0020234375,119.82908771929824,123.062,1284.342105263158,67.10526315789474,13660.758466669682,55.366545466160574,4454.1535234221665,24.58832549591417,1755.7153818880786,0.0
L2,0.0,0,0.0,0.0,110,131.587828125,109.87700757575757,121.102,1104.8863636363637,66.0,14458.47678776811,79.33318782174474,3656.435202323739,20.18466997975848,1521.0761433454886,0.0
L2,0.0,0,0.0,0.0,100,155.236484375,99.8403717948718,108.444,925.0961538461538,64.17307692307692,15498.868316128806,111.5625282815969,2616.0436739630422,14.441382190506452,1289.3560874006619,0.0
L2,10.0,40,10.0,10.000000000000002,250,82.518625,247.27553012048196,250.173,2177.5301204819275,83.03614457831326,20404.836741688257,0.0,0.0,0.0,1759.7824005095576,17.59782400509558
L2,10.0,40,10.0,10.0,240,84.2603046875,238.11097647058824,243.381,2136.3529411764707,84.81176470588235,20063.303426849907,2.110650398622127,341.53331483835063,1.6737860692635604,1723.4072975146814,17.234072975146812
L2,10.0,40,10.0,10.0,230,85.5476640625,227.88791860465113,233.732,2096.860465116279,83.72093023255815,19495.27910469304,3.6707338040351534,909.5576369952178,4.457559001866156,1697.4726964275253,16.974726964275256
L2,10.0,40,10.0,9.999999999999998,220,86.824828125,218.19509195402296,224.692,2069.655172413793,82.47126436781609,18944.751356626613,5.218462044174865,1460.085385061644,7.155584744663041,1672.5034431416907,16.725034431416905
L2,10.0,40,10.0,10.0,210,88.2242421875,208.31185393258428,210.107,2033.7640449438202,80.89887640449439,18378.15545187544,6.914338656878982,2026.6812898128192,9.93235729091717,1645.974172049309,16.45974172049309
L2,10.0,40,10.0,10.0,200,89.883546875,198.7010111111111,207.219,1996.1666666666667,79.9,17859.951646315447,8.92516310711673,2544.8850953728106,12.471969894145067,1615.5884924211612,16.155884924211612
L2,10.0,40,10.0,10.000000000000002,190,94.527125,189.0579052631579,197.32,1873.421052631579,77.91578947368421,17871.100243048684,14.552472244902281,2533.7364986395733,12.417332864335071,1536.2238509766164,15.362238509766167
L2,10.0,40,10.0,9.999999999999998,180,100.2665546875,179.3999702970297,188.954,1770.148514851485,76.18811881188118,17987.816932723006,21.507786499714456,2417.0198089652513,11.84532784830932,1448.2877609771067,14.482877609771066
L2,10.0,40,10.0,10.0,170,107.269484375,169.4116666666667,186.19,1640.2777777777778,74.94444444444444,18172.70213044271,29.994270232932262,2232.1346112455467,10.939242687912161,1353.7384358220281,13.537384358220281
L2,10.0,40,10.0,10.000000000000002,160,114.979375,159.43200000000004,168.177,1521.6521739130435,73.94782608695652,18331.391715000005,39.337482901587386,2073.4450266882523,10.16153695781395,1262.964109774018,12.629641097740182
L2,10.0,40,10.0,10.0,150,124.1394375,149.565864,157.363,1406.28,72.144,18567.0222261615,50.43808291764436,1837.8145155267557,9.0067592247479,1169.7718864663616,11.697718864663617
L2,10.0,40,10.0,10.0,140,135.091828125,139.85429411764707,149.981,1279.5220588235295,70.97058823529412,18893.17226348438,63.71071152118688,1511.6644782038784,7.408363503911112,1074.9341836937851,10.749341836937852
L2,10.0,40,10.0,10.0,130,150.7558125,129.64846357615892,136.823,1140.9933774834437,69.05298013245033,19545.259465800493,82.69307383636118,859.5772758877647,4.212615306701272,963.2452744682598,9.632452744682597
L2,10.0,40,10.0,9.999999999999998,120,166.717515625,119.83623952095809,134.64,1028.443113772455,67.97604790419162,19978.800134776575,102.03622591263488,426.0366069116826,2.0879197040634256,871.0232002010017,8.710232002010017
L2,10.0,40,10.0,10.0,110,191.946109375,109.854703125,119.079,889.765625,66.5,21086.182861389403,132.60943741488666,-681.3461197011457,-3.339140265254444,756.5395540554858,7.565395540554858
L2,10.0,40,10.0,10.000000000000002,100,226.93525,99.9053127753304,113.263,747.3568281938326,65.04405286343612,22672.037130997796,175.01094449889342,-2267.200389309539,-11.111093011969647,639.8954062414191,6.398954062414192
L2,20.0,80,20.0,20.0,250,81.3734921875,247.03924390243904,250.045,2194.5731707317073,83.42682926829268,20102.445983701033,0.0,0.0,0.0,1261.0131459491013,25.220262918982026
L2,20.0,80,20.0,20.000000000000004,240,83.069,238.00303571428572,247.597,2151.785714285714,84.79761904761905,19770.67417375,2.0836119563275357,331.7718099510312,1.6504051806433415,1235.2748122671994,24.70549624534399
L2,20.0,80,20.0,20.0,230,84.3154140625,228.25182352941175,233.579,2116.0588235294117,83.67058823529412,19245.14701140303,3.6153319661164973,857.2989722980019,4.2646500480244836,1217.0140480382463,24.340280960764925
L2,20.0,80,20.0,20.0,220,85.8019609375,218.09681395348844,227.222,2077.1511627906975,82.79069767441861,18713.134311430418,5.442151529881456,1389.3116722706145,6.911157345713362,1195.928883897765,23.9185776779553
L2,20.0,80,20.0,19.999999999999996,210,87.0850859375,208.2998522727273,210.219,2044.9431818181818,81.55681818181819,18139.81053593901,7.018985662848776,1962.6354477620225,9.763167374524064,1178.3078844736772,23.566157689473542
L2,20.0,80,20.0,19.999999999999996,200,88.735546875,198.79813483146066,209.703,2010.3370786516855,79.91011235955057,17640.461211999645,9.047239450577372,2461.984771701387,12.247190086706626,1156.3916265121234,23.127832530242465
L2,20.0,80,20.0,20.0,190,91.8469375,189.0736304347826,198.301,1936.304347826087,78.02173913043478,17365.833917441574,12.8708318040071,2736.6120662594585,13.613328788338944,1117.2179081117865,22.344358162235732
L2,20.0,80,20.0,20.000000000000004,180,97.33759375,179.21519387755103,188.124,1822.5,76.91836734693878,17444.37573548055,19.618307059645,2658.0702482204833,13.222621020226267,1054.1974526694523,21.08394905338905
L2,20.0,80,20.0,20.000000000000004,170,104.3146875,169.38550476190474,183.55,1688.5714285714287,74.94285714285714,17669.395996267856,28.192467467955183,2433.0499874331763,12.10325345187288,983.6873966594972,19.673747933189944
L2,20.0,80,20.0,20.000000000000007,160,111.5034140625,159.26631249999997,160.256,1570.044642857143,73.92857142857143,17758.737588895016,37.02670373980623,2343.708394806017,11.658821999602859,920.2681751314559,18.405363502629122
L2,20.0,80,20.0,20.0,150,120.60946875,149.59890909090907,165.146,1453.388429752066,72.29752066115702,18043.04495103409,48.217147264729455,2059.4010326669413,10.244529617623119,850.787624252959,17.01575248505918
L2,20.0,80,20.0,20.000000000000004,140,131.526015625,139.8581590909091,159.932,1318.75,70.96969696969697,18394.98641787465,61.63250720755482,1707.4595658263825,8.493790095050038,780.1729786507701,15.603459573015405
L2,20.0,80,20.0,19.999999999999996,130,146.90896875,129.6948163265306,143.357,1177.4489795918366,69.19727891156462,19053.331718751277,80.53664012783648,1049.114264949756,5.21883887065471,698.48045530048,13.9696091060096
L2,20.0,80,20.0,19.999999999999996,120,162.691859375,119.81290184049078,127.97,1061.4110429447853,67.97546012269939,19492.583777543805,99.93225680928994,609.8622061572278,3.0337711473106364,630.7202079712171,12.614404159424339
L2,20.0,80,20.0,20.0,110,190.9435,109.92420418848167,119.928,901.8062827225131,66.61780104712042,20989.31228246335,134.6507380561103,-886.8662987623175,-4.411733276047027,537.4000339379136,10.748000678758272
L2,20.0,80,20.0,20.0,100,221.02159375,99.90190045248869,111.215,778.4389140271493,65.08597285067873,22080.477256662896,171.6137501395715,-1978.0312729618636,-9.839754199890113,464.2670502878138,9.285341005756276
L2,30.0,120,30.0,30.000000000000004,250,85.3132265625,247.40524418604653,250.174,2135.9302325581393,83.95348837209302,21106.939649994823,0.0,0.0,0.0,1028.4188006432955,30.852564019298867
L2,30.0,120,30.0,30.0,240,87.12046875,237.90774999999996,245.511,2089.2613636363635,84.76136363636364,20726.63469925781,2.118361079891895,380.3049507370124,1.8018005312158347,1007.0851018052632,30.212553054157894
L2,30.0,120,30.0,29.999999999999996,230,88.28975,228.11356179775282,240.339,2066.2921348314608,83.93258426966293,20140.089342733147,3.4889354880036194,966.8503072616768,4.580722375173484,993.7475883714249,29.81242765114274
L2,30.0,120,30.0,30.0,220,90.010078125,218.57393333333337,231.08,2019.3333333333333,82.9,19673.85681542188,5.5054201461471,1433.0828345729424,6.789628711395372,974.7544715889668,29.242634147669005
L2,30.0,120,30.0,30.000000000000004,210,91.1959140625,208.67107608695653,215.707,1998.0978260869565,81.68478260869566,19029.949522155486,6.895399150904646,2076.990127839337,9.840318692718897,962.0795738752728,28.86238721625819
L2,30.0,120,30.0,30.0,200,94.235546875,198.9896526315789,207.831,1927.578947368421,79.90526315789474,18751.89873820312,10.458308367886593,2355.0409117917043,11.157661654622117,931.047031082622,27.93141093247866
L2,30.0,120,30.0,30.000000000000004,190,100.497390625,189.1754455445544,199.284,1801.4851485148515,78.41584158415841,19011.6386475495,17.798135968255924,2095.301002445325,9.927071556514537,873.0348678186489,26.19104603455947
L2,30.0,120,30.0,30.0,180,106.653203125,179.20951401869158,180.362,1695.981308411215,76.92523364485982,19113.26870056805,25.01367891280779,1993.6709494267743,9.445570899840344,822.6450173989183,24.67935052196755
L2,30.0,120,30.0,30.000000000000007,170,114.3184921875,169.54107826086954,179.972,1578.6521739130435,75.18260869565218,19381.68043062554,33.998556605699235,1725.2592193692835,8.173895638014518,767.4849839386663,23.024549518159994
L2,30.0,120,30.0,30.0,160,122.74475,159.61091869918698,170.381,1465.7317073170732,73.95121951219512,19591.402313002032,43.87540472411726,1515.537336992791,7.180279861145871,714.7981982155327,21.44394594646598
L2,30.0,120,30.0,30.0,150,136.489484375,149.83786861313865,159.128,1308.065693430657,72.67153284671532,20451.29342685629,59.986311471889465,655.646223138534,3.1063064281737063,642.8167454963764,19.28450236489129
L2,30.0,120,30.0,29.99999999999999,140,149.3795,139.71138666666667,149.252,1195.2,70.96666666666667,20870.017084573334,75.09535862011431,236.9225654214897,1.1224865819026864,587.347836486372,17.620435094591155
L2,30.0,120,30.0,29.999999999999993,130,163.785234375,129.77992682926828,140.837,1085.6707317073171,69.4939024390244,21256.035732902055,91.98105730418227,-149.0960829072319,-0.7063841815991002,535.6876428770933,16.070629286312794
L2,30.0,120,30.0,29.999999999999996,120,179.594546875,119.6795888888889,127.634,990.5,68.08888888888889,21493.801536686286,110.5119617571022,-386.86188669146213,-1.832865839892412,488.5322392415541,14.655967177246623
