regime,target_ai,true_ai,achieved_ai,golden_cap_w,golden_runtime_s,golden_power_w,golden_energy_j,golden_deg_pct,golden_energy_saved_pct,achieved_bw_gbs,achieved_tflops,baseline_cap_w,baseline_runtime_s,baseline_power_w,baseline_energy_j,is_saturated
L2,0.0,0.0,0.0,190,79.2138515625,188.43332500000002,14926.529435978322,7.955824811145473,17.60087245169862,2526.769020411297,0.0,250,73.376171875,246.8773108108108,18114.91199009185,False
L2,10.0,10.0,10.0,210,88.2242421875,208.31185393258428,18378.15545187544,6.914338656878982,9.93235729091717,1645.974172049309,16.45974172049309,250,82.518625,247.27553012048196,20404.836741688257,False
L2,20.0,20.0,19.999999999999996,210,87.0850859375,208.2998522727273,18139.81053593901,7.018985662848776,9.763167374524064,1178.3078844736772,23.566157689473542,250,81.3734921875,247.03924390243904,20102.445983701033,False
L2,30.0,30.0,30.000000000000004,210,91.1959140625,208.67107608695653,19029.949522155486,6.895399150904646,9.840318692718897,962.0795738752728,28.86238721625819,250,85.3132265625,247.40524418604653,21106.939649994823,False
L2,40.0,40.0,40.0,210,91.6887109375,208.82453260869562,19146.852207017237,7.372640996320046,9.425399053944355,772.276594472304,30.89106377889216,250,85.3929921875,247.55330232558143,21139.3172114782,False
L2,50.0,50.0,50.00000000000001,210,92.454109375,208.58178494623655,19284.243159052083,7.254316908570879,9.557136977723147,680.6296563740166,34.03148281870083,250,86.200828125,247.35281609195403,21322.017586177262,False
L2,60.0,60.0,60.0,210,92.3631015625,208.59330107526884,19266.324252472197,7.28716535368763,9.539697185265137,579.9813781677217,34.7988826900633,250,86.089609375,247.39452873563218,21298.098340362787,False
L2,70.0,70.0,70.0,210,92.8493359375,208.4097741935484,19350.709136755293,7.27008022658584,9.594238403634032,521.4406867695213,36.50084807386649,250,86.5566015625,247.2865977011494,21404.28750896462,False
L2,80.0,80.0,79.99999999999999,210,94.221078125,208.70549473684216,19664.456724716783,7.273449365470097,9.570653149764178,465.6583922856062,37.25267138284849,250,87.8326171875,247.58067045454547,21745.658251058685,True
