second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 22:55:46,246.48,246.51,2145,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
2,2.0,2026-09-19 22:55:47,239.9,486.45,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
3,3.0,2026-09-19 22:55:48,239.63,726.14,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
4,4.0,2026-09-19 22:55:49,239.82,966.02,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
5,5.0,2026-09-19 22:55:50,239.69,1205.76,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
6,6.0,2026-09-19 22:55:51,239.68,1445.49,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
7,7.0,2026-09-19 22:55:52,239.76,1685.32,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
8,8.0,2026-09-19 22:55:53,239.62,1925.0,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
9,9.0,2026-09-19 22:55:54,239.68,2164.72,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
10,10.0,2026-09-19 22:55:55,239.7,2404.46,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
11,11.0,2026-09-19 22:55:56,239.74,2644.27,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
12,12.0,2026-09-19 22:55:57,239.72,2884.03,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
13,13.0,2026-09-19 22:55:58,239.7,3123.78,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
14,14.0,2026-09-19 22:55:59,239.73,3363.57,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
15,15.0,2026-09-19 22:56:00,239.74,3603.35,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
16,16.0,2026-09-19 22:56:01,239.74,3843.13,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
17,17.0,2026-09-19 22:56:02,239.73,4082.92,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
18,18.0,2026-09-19 22:56:03,239.74,4322.71,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
19,19.0,2026-09-19 22:56:04,239.77,4562.53,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
20,20.0,2026-09-19 22:56:05,239.78,4802.36,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
21,21.0,2026-09-19 22:56:06,239.66,5042.07,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
22,22.0,2026-09-19 22:56:07,239.71,5281.85,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
23,23.01,2026-09-19 22:56:08,239.67,5521.58,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
24,24.01,2026-09-19 22:56:09,239.7,5761.32,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
25,25.01,2026-09-19 22:56:10,239.81,6001.17,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
26,26.01,2026-09-19 22:56:11,239.81,6241.03,2130,84,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
27,27.01,2026-09-19 22:56:12,239.66,6480.75,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
28,28.01,2026-09-19 22:56:13,239.73,6720.52,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
29,29.01,2026-09-19 22:56:14,239.76,6960.35,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
30,30.01,2026-09-19 22:56:15,239.69,7200.09,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
31,31.01,2026-09-19 22:56:16,240.14,7440.27,2115,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
32,32.01,2026-09-19 22:56:17,239.72,7680.06,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
33,33.01,2026-09-19 22:56:18,239.81,7919.94,2130,85,240,80.0,80.0,80.0,490.22,39.22,1.9,1.93
