second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 22:54:16,243.69,243.72,2175,75,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
2,2.0,2026-09-19 22:54:17,249.91,493.7,2175,76,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
3,3.0,2026-09-19 22:54:18,249.78,743.57,2190,77,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
4,4.0,2026-09-19 22:54:19,249.79,993.44,2190,78,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
5,5.0,2026-09-19 22:54:20,249.9,1243.38,2190,78,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
6,6.0,2026-09-19 22:54:21,249.97,1493.41,2190,79,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
7,7.0,2026-09-19 22:54:22,250.07,1743.54,2190,79,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
8,8.0,2026-09-19 22:54:23,250.01,1993.63,2175,80,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
9,9.0,2026-09-19 22:54:24,250.08,2243.75,2175,80,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
10,10.0,2026-09-19 22:54:25,250.16,2493.96,2175,81,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
11,11.0,2026-09-19 22:54:26,250.0,2744.02,2190,81,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
12,12.0,2026-09-19 22:54:27,250.2,2994.29,2190,81,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
13,13.0,2026-09-19 22:54:28,249.94,3244.28,2190,82,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
14,14.0,2026-09-19 22:54:29,249.8,3494.12,2175,82,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
15,15.0,2026-09-19 22:54:30,249.71,3743.88,2175,82,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
16,16.0,2026-09-19 22:54:31,249.73,3993.67,2175,82,250,80.0,80.0,80.0,499.53,39.96,0.0,0.0
