second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 08:21:01,133.5,133.53,585,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
2,2.0,2026-09-20 08:21:02,129.43,262.99,600,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
3,3.0,2026-09-20 08:21:03,129.57,392.59,600,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
4,4.0,2026-09-20 08:21:04,129.62,522.23,600,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
5,5.0,2026-09-20 08:21:05,129.65,651.91,615,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
6,6.0,2026-09-20 08:21:06,129.73,781.67,615,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
7,7.0,2026-09-20 08:21:07,129.76,911.45,615,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
8,8.0,2026-09-20 08:21:08,129.81,1041.31,615,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
9,9.0,2026-09-20 08:21:09,129.78,1171.12,615,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
10,10.0,2026-09-20 08:21:10,129.82,1300.98,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
11,11.0,2026-09-20 08:21:11,130.03,1431.03,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
12,12.0,2026-09-20 08:21:12,130.07,1561.13,615,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
13,13.0,2026-09-20 08:21:13,129.95,1691.1,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
14,14.0,2026-09-20 08:21:14,129.98,1821.11,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
15,15.0,2026-09-20 08:21:15,130.04,1951.19,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
16,16.0,2026-09-20 08:21:16,130.03,2081.26,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
17,17.0,2026-09-20 08:21:17,129.97,2211.26,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
18,18.0,2026-09-20 08:21:18,130.04,2341.32,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
19,19.0,2026-09-20 08:21:19,129.99,2471.35,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
20,20.0,2026-09-20 08:21:20,129.98,2601.37,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
21,21.0,2026-09-20 08:21:21,129.98,2731.37,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
22,22.0,2026-09-20 08:21:22,129.93,2861.33,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
23,23.01,2026-09-20 08:21:23,130.0,2991.36,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
24,24.01,2026-09-20 08:21:24,129.89,3121.28,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
25,25.01,2026-09-20 08:21:25,129.97,3251.29,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
26,26.01,2026-09-20 08:21:26,130.0,3381.31,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
27,27.01,2026-09-20 08:21:27,129.95,3511.3,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
28,28.01,2026-09-20 08:21:28,129.88,3641.21,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
29,29.01,2026-09-20 08:21:29,130.0,3771.25,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
30,30.01,2026-09-20 08:21:30,130.03,3901.3,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
31,31.01,2026-09-20 08:21:31,129.89,4031.23,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
32,32.01,2026-09-20 08:21:32,130.07,4161.32,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
33,33.01,2026-09-20 08:21:33,130.12,4291.46,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
34,34.01,2026-09-20 08:21:34,130.06,4421.55,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
35,35.01,2026-09-20 08:21:35,130.1,4551.67,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
36,36.01,2026-09-20 08:21:36,130.1,4681.79,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
37,37.01,2026-09-20 08:21:37,130.11,4811.94,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
38,38.01,2026-09-20 08:21:38,130.11,4942.07,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
39,39.01,2026-09-20 08:21:39,130.12,5072.22,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
40,40.01,2026-09-20 08:21:40,130.14,5202.38,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
41,41.01,2026-09-20 08:21:41,130.1,5332.5,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
42,42.01,2026-09-20 08:21:42,130.09,5462.62,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
43,43.01,2026-09-20 08:21:43,130.13,5592.77,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
44,44.01,2026-09-20 08:21:44,130.06,5722.85,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
45,45.01,2026-09-20 08:21:45,129.96,5852.85,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
46,46.01,2026-09-20 08:21:46,129.89,5982.76,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
47,47.01,2026-09-20 08:21:47,129.87,6112.67,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
48,48.01,2026-09-20 08:21:48,129.88,6242.58,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
49,49.01,2026-09-20 08:21:49,129.98,6372.58,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
50,50.01,2026-09-20 08:21:50,129.93,6502.54,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
51,51.01,2026-09-20 08:21:51,129.95,6632.51,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
52,52.01,2026-09-20 08:21:52,129.95,6762.49,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
53,53.01,2026-09-20 08:21:53,129.95,6892.47,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
54,54.01,2026-09-20 08:21:54,129.95,7022.44,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
55,55.01,2026-09-20 08:21:55,129.99,7152.45,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
56,56.01,2026-09-20 08:21:56,130.01,7282.48,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
57,57.01,2026-09-20 08:21:57,129.92,7412.44,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
58,58.01,2026-09-20 08:21:58,129.97,7542.44,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
59,59.01,2026-09-20 08:21:59,129.96,7672.44,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
60,60.01,2026-09-20 08:22:00,129.99,7802.46,645,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
61,61.01,2026-09-20 08:22:01,130.01,7932.51,645,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
62,62.01,2026-09-20 08:22:02,130.14,8062.68,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
63,63.01,2026-09-20 08:22:03,130.12,8192.84,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
64,64.01,2026-09-20 08:22:04,130.19,8323.06,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
65,65.01,2026-09-20 08:22:05,130.1,8453.19,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
66,66.01,2026-09-20 08:22:06,129.99,8583.2,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
67,67.01,2026-09-20 08:22:07,129.96,8713.19,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
68,68.01,2026-09-20 08:22:08,129.94,8843.16,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
69,69.02,2026-09-20 08:22:09,129.97,8973.16,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
70,70.02,2026-09-20 08:22:10,129.94,9103.13,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
71,71.02,2026-09-20 08:22:11,129.93,9233.08,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
72,72.02,2026-09-20 08:22:12,129.95,9363.07,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
73,73.02,2026-09-20 08:22:13,129.92,9493.01,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
74,74.02,2026-09-20 08:22:14,129.92,9622.96,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
75,75.02,2026-09-20 08:22:15,129.95,9752.93,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
76,76.02,2026-09-20 08:22:16,129.9,9882.85,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
77,77.02,2026-09-20 08:22:17,129.97,10012.84,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
78,78.02,2026-09-20 08:22:18,130.03,10142.91,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
79,79.02,2026-09-20 08:22:19,129.93,10272.87,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
80,80.02,2026-09-20 08:22:20,129.91,10402.8,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
81,81.02,2026-09-20 08:22:21,129.96,10532.78,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
82,82.02,2026-09-20 08:22:22,129.93,10662.73,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
83,83.02,2026-09-20 08:22:23,130.0,10792.76,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
84,84.02,2026-09-20 08:22:24,129.96,10922.75,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
85,85.02,2026-09-20 08:22:25,129.94,11052.73,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
86,86.02,2026-09-20 08:22:26,129.96,11182.72,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
87,87.02,2026-09-20 08:22:27,129.94,11312.69,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
88,88.02,2026-09-20 08:22:28,129.9,11442.62,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
89,89.02,2026-09-20 08:22:29,129.97,11572.61,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
90,90.02,2026-09-20 08:22:30,129.93,11702.57,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
91,91.02,2026-09-20 08:22:31,129.93,11832.53,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
92,92.02,2026-09-20 08:22:32,129.95,11962.52,645,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
93,93.02,2026-09-20 08:22:33,130.0,12092.55,645,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
94,94.02,2026-09-20 08:22:34,129.91,12222.49,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
95,95.02,2026-09-20 08:22:35,130.07,12352.58,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
96,96.02,2026-09-20 08:22:36,130.12,12482.72,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
97,97.02,2026-09-20 08:22:37,130.05,12612.81,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
98,98.02,2026-09-20 08:22:38,130.04,12742.87,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
99,99.02,2026-09-20 08:22:39,130.09,12873.01,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
100,100.02,2026-09-20 08:22:40,130.14,13003.17,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
101,101.02,2026-09-20 08:22:41,130.16,13133.37,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
102,102.02,2026-09-20 08:22:42,130.05,13263.45,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
103,103.02,2026-09-20 08:22:43,130.02,13393.51,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
104,104.02,2026-09-20 08:22:44,130.07,13523.61,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
105,105.02,2026-09-20 08:22:45,130.09,13653.74,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
106,106.02,2026-09-20 08:22:46,130.1,13783.87,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
107,107.02,2026-09-20 08:22:47,130.1,13914.0,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
108,108.02,2026-09-20 08:22:48,130.09,14044.12,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
109,109.02,2026-09-20 08:22:49,130.07,14174.22,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
110,110.02,2026-09-20 08:22:50,130.08,14304.33,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
111,111.02,2026-09-20 08:22:51,130.09,14434.45,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
112,112.02,2026-09-20 08:22:52,130.05,14564.54,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
113,113.03,2026-09-20 08:22:53,130.06,14694.63,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
114,114.03,2026-09-20 08:22:54,130.03,14824.69,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
115,115.03,2026-09-20 08:22:55,130.03,14954.74,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
116,116.03,2026-09-20 08:22:56,130.02,15084.79,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
117,117.03,2026-09-20 08:22:57,130.0,15214.82,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
118,118.03,2026-09-20 08:22:58,130.03,15344.87,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
119,119.03,2026-09-20 08:22:59,130.01,15474.92,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
120,120.03,2026-09-20 08:23:00,129.95,15604.9,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
121,121.03,2026-09-20 08:23:01,129.9,15734.82,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
122,122.03,2026-09-20 08:23:02,129.9,15864.75,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
123,123.03,2026-09-20 08:23:03,129.92,15994.69,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
124,124.03,2026-09-20 08:23:04,129.94,16124.65,630,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
125,125.03,2026-09-20 08:23:05,129.94,16254.62,630,68,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
126,126.03,2026-09-20 08:23:06,129.86,16384.51,645,69,130,120.0,120.0,120.0,107.16,12.86,184.9,-49.08
