second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 09:53:43,128.45,128.47,1215,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
2,2.0,2026-09-20 09:53:44,119.88,248.37,1245,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
3,3.0,2026-09-20 09:53:45,119.96,368.35,1245,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
4,4.0,2026-09-20 09:53:46,119.96,488.34,1245,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
5,5.0,2026-09-20 09:53:47,119.86,608.23,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
6,6.0,2026-09-20 09:53:48,119.9,728.16,1245,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
7,7.0,2026-09-20 09:53:49,119.87,848.06,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
8,8.0,2026-09-20 09:53:50,119.94,968.03,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
9,9.0,2026-09-20 09:53:51,119.89,1087.94,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
10,10.0,2026-09-20 09:53:52,119.93,1207.89,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
11,11.0,2026-09-20 09:53:53,120.02,1327.94,1290,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
12,12.0,2026-09-20 09:53:54,120.12,1448.09,1290,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
13,13.0,2026-09-20 09:53:55,120.21,1568.32,1290,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
14,14.0,2026-09-20 09:53:56,120.31,1688.66,1305,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
15,15.0,2026-09-20 09:53:57,120.42,1809.11,1305,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
16,16.0,2026-09-20 09:53:58,120.44,1929.58,1290,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
17,17.0,2026-09-20 09:53:59,120.4,2050.01,1305,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
18,18.0,2026-09-20 09:54:00,120.41,2170.44,1290,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
19,19.0,2026-09-20 09:54:01,120.44,2290.93,1290,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
20,20.0,2026-09-20 09:54:02,120.37,2411.32,1275,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
21,21.0,2026-09-20 09:54:03,120.18,2531.53,1275,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
22,22.0,2026-09-20 09:54:04,120.07,2651.63,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
23,23.01,2026-09-20 09:54:05,119.94,2771.6,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
24,24.01,2026-09-20 09:54:06,119.94,2891.56,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
25,25.01,2026-09-20 09:54:07,119.94,3011.52,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
26,26.01,2026-09-20 09:54:08,119.94,3131.49,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
27,27.01,2026-09-20 09:54:09,119.9,3251.41,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
28,28.01,2026-09-20 09:54:10,119.89,3371.33,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
29,29.01,2026-09-20 09:54:11,119.89,3491.25,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
30,30.01,2026-09-20 09:54:12,119.96,3611.23,1260,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
31,31.01,2026-09-20 09:54:13,119.95,3731.2,1275,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
32,32.01,2026-09-20 09:54:14,120.03,3851.25,1275,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
33,33.01,2026-09-20 09:54:15,120.09,3971.37,1305,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
34,34.01,2026-09-20 09:54:16,120.27,4091.67,1305,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
35,35.01,2026-09-20 09:54:17,120.45,4212.15,1305,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
36,36.01,2026-09-20 09:54:18,120.47,4332.65,1305,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
37,37.01,2026-09-20 09:54:19,120.45,4453.12,1305,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
38,38.01,2026-09-20 09:54:20,120.38,4573.53,1290,67,120,0.0,0.0,0.0,1763.18,0.0,54.76,24.91
