second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 09:40:48,214.15,214.18,2325,79,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
2,2.0,2026-09-20 09:40:49,209.9,424.13,2310,79,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
3,3.0,2026-09-20 09:40:50,209.91,634.1,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
4,4.0,2026-09-20 09:40:51,209.71,843.87,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
5,5.0,2026-09-20 09:40:52,209.91,1053.82,2280,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
6,6.0,2026-09-20 09:40:53,209.98,1263.84,2280,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
7,7.0,2026-09-20 09:40:54,209.55,1473.43,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
8,8.0,2026-09-20 09:40:55,210.07,1683.56,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
9,9.0,2026-09-20 09:40:56,209.81,1893.4,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
10,10.0,2026-09-20 09:40:57,209.87,2103.3,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
11,11.0,2026-09-20 09:40:58,209.59,2312.95,2310,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
12,12.0,2026-09-20 09:40:59,209.46,2522.49,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
13,13.0,2026-09-20 09:41:00,209.94,2732.47,2280,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
14,14.0,2026-09-20 09:41:01,209.59,2942.11,2280,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
15,15.0,2026-09-20 09:41:02,209.73,3151.89,2280,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
16,16.0,2026-09-20 09:41:03,209.61,3361.55,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
17,17.0,2026-09-20 09:41:04,209.54,3571.14,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
18,18.0,2026-09-20 09:41:05,209.64,3780.82,2295,80,210,0.0,0.0,0.0,2604.67,0.0,4.76,11.56
