second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 12:17:55,222.55,222.58,2055,82,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
2,2.0,2026-09-20 12:17:56,219.77,442.4,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
3,3.0,2026-09-20 12:17:57,219.69,662.15,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
4,4.0,2026-09-20 12:17:58,219.86,882.09,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
5,5.0,2026-09-20 12:17:59,219.96,1102.11,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
6,6.0,2026-09-20 12:18:00,220.11,1322.28,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
7,7.0,2026-09-20 12:18:01,219.83,1542.16,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
8,8.0,2026-09-20 12:18:02,219.73,1761.95,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
9,9.0,2026-09-20 12:18:03,219.79,1981.78,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
10,10.0,2026-09-20 12:18:04,219.75,2201.57,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
11,11.0,2026-09-20 12:18:05,219.84,2421.45,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
12,12.0,2026-09-20 12:18:06,219.65,2641.17,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
13,13.0,2026-09-20 12:18:07,219.69,2860.89,2025,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
14,14.0,2026-09-20 12:18:08,219.7,3080.65,2025,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
15,15.0,2026-09-20 12:18:09,219.68,3300.39,2025,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
16,16.0,2026-09-20 12:18:10,219.36,3519.79,2025,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
17,17.0,2026-09-20 12:18:11,219.57,3739.41,2025,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
18,18.0,2026-09-20 12:18:12,219.54,3958.99,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
19,19.0,2026-09-20 12:18:13,220.06,4179.12,2025,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
20,20.0,2026-09-20 12:18:14,219.77,4398.93,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
21,21.0,2026-09-20 12:18:15,219.79,4618.77,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
22,22.01,2026-09-20 12:18:16,219.73,4838.56,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
23,23.01,2026-09-20 12:18:17,219.7,5058.32,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
24,24.01,2026-09-20 12:18:18,219.85,5278.21,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
25,25.01,2026-09-20 12:18:19,219.76,5498.02,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
26,26.01,2026-09-20 12:18:20,219.69,5717.75,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
27,27.01,2026-09-20 12:18:21,219.56,5937.36,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
28,28.01,2026-09-20 12:18:22,219.73,6157.15,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
29,29.01,2026-09-20 12:18:23,219.63,6376.83,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
30,30.01,2026-09-20 12:18:24,219.64,6596.51,2040,83,220,50.0,50.0,50.0,694.03,34.7,5.37,7.02
