regime,target_ai,kernel_fma,true_ai,achieved_ai,power_cap_w,runtime_s,avg_power_w,peak_power_w,avg_clock_mhz,avg_temp_c,total_energy_j,perf_deg_pct,energy_saved_j,energy_saved_pct,achieved_bw_gbs,achieved_tflops
L2,0.0,0,0.0,0.0,250,5.384205078125,234.30209981167604,249.922,2380.169491525424,71.60828625235405,1261.5305556213768,0.0,0.0,0.0,2784.0392961859607,0.0
L2,0.0,0,0.0,0.0,240,5.45355859375,239.71524489795914,249.922,2474.443413729128,75.33766233766234,1307.301133866151,1.2880920139310748,-45.77057824477424,-3.6281783299517136,2748.6343565471107,0.0
L2,0.0,0,0.0,0.0,230,5.524533203125,224.27906043956042,239.8,2430.8241758241757,77.10989010989012,1239.0371161640303,2.6062923488952228,22.49343945734654,1.7830277163811716,2713.3221876094194,0.0
L2,0.0,0,0.0,0.0,220,5.6045498046875,212.35834657039712,229.67,2409.0974729241875,77.65523465703971,1190.1729297948796,4.092428192561215,71.35762582649727,5.656432617389082,2674.5838717834013,0.0
L2,0.0,0,0.0,0.0,210,5.68452099609375,207.05025800711743,219.736,2344.8576512455516,78.64768683274022,1176.981538888087,5.577720640487405,84.54901673328982,6.70209820575012,2636.957190680554,0.0
L2,0.0,0,0.0,0.0,200,5.77668017578125,189.09411033274958,201.114,2311.5761821366023,78.39054290718039,1092.3361985161869,7.289378691216664,169.19435710518997,13.411831869728431,2594.8880775967045,0.0
L2,0.0,0,0.0,0.0,190,5.8838349609375,187.93045189003433,199.956,2224.7680412371133,77.67182130584193,1105.7517630553668,9.27954778027309,155.77879256601,12.348396308901128,2547.6306891238155,0.0
L2,0.0,0,0.0,0.0,180,6.0061376953125,176.34719120135364,189.771,2171.8274111675128,77.58206429780034,1059.165512536931,11.551057364332085,202.36504308444592,16.041231992575035,2495.7533903897747,0.0
L2,0.0,0,0.0,0.0,170,6.1257529296875,160.7991765676568,170.238,2136.237623762376,76.75082508250826,985.0160269506612,13.772652430630238,276.51452867071566,21.91897195343923,2447.0197685541807,0.0
L2,0.0,0,0.0,0.0,160,6.24469287109375,159.6197050243112,169.795,2047.317666126418,75.98865478119936,996.7760340514034,15.981705386088429,264.75452156997346,20.986770426624073,2400.412450324166,0.0
L2,0.0,0,0.0,0.0,150,6.39371142578125,150.93895253164558,159.697,1985.4351265822784,74.51740506329114,965.0601053970361,18.749403728280733,296.47045022434077,23.500853697381267,2344.4659162721573,0.0
L2,0.0,0,0.0,0.0,140,6.76214599609375,141.61422122571,149.671,1706.0762331838564,73.18834080717488,957.6160390513694,25.592281459840027,303.91451657000744,24.090935825197825,2216.7280216787826,0.0
L2,0.0,0,0.0,0.0,130,7.534126953125,131.14580862533694,140.057,1463.5916442048517,71.83153638814017,988.0691715535241,39.93016320523752,273.4613840678527,21.676952876750345,1989.591973892413,0.0
L2,0.0,0,0.0,0.0,120,8.2728427734375,121.32902818627451,130.831,1319.7610294117646,70.26838235294117,1003.7359740390158,53.65021676177388,257.79458158236105,20.435064409151966,1811.9332044304622,0.0
L2,0.0,0,0.0,0.0,110,9.5609013671875,110.99057989417989,120.152,1131.095238095238,68.32486772486773,1061.169987055198,77.57312785190187,200.36056856617893,15.882339724025925,1567.8269172055598,0.0
L2,0.0,0,0.0,0.0,100,11.3071591796875,101.98092645739911,138.158,937.5201793721973,66.17847533632288,1153.1145687458163,110.00610146939489,108.41598687556052,8.594004036799518,1325.6944806395022,0.0
L2,10.0,40,10.0,9.999999999999998,250,13.5815390625,243.6944597615499,251.36,2201.8368107302535,78.22131147540983,3309.7458245663242,0.0,0.0,0.0,1792.389268966917,17.923892689669167
L2,10.0,40,10.0,10.0,240,13.8942294921875,232.3019970824216,240.244,2185.7002188183806,81.86943836615609,3227.6572589566367,2.302319554864529,82.08856560968752,2.480207543443116,1752.0514459162994,17.520514459162992
L2,10.0,40,10.0,10.0,230,14.163669921875,230.0325168217609,239.74,2136.485325697924,83.06871868289191,3258.10463956158,4.286192136959821,51.64118500474433,1.5602764605499841,1718.7215605810586,17.187215605810586
L2,10.0,40,10.0,10.0,220,14.4180068359375,219.03615859649125,229.978,2083.7157894736843,83.01052631578948,3158.064831961701,6.158858503356757,151.68099260462304,4.582859247945356,1688.4029220324003,16.884029220324003
L2,10.0,40,10.0,10.0,210,14.673943359375,205.1067657221838,219.569,2040.8189357290946,82.38286109191431,3009.725062831923,8.043302690865417,300.0207617344013,9.064767436445456,1658.9545342716142,16.589545342716143
L2,10.0,40,10.0,10.0,200,14.958328125,198.613105156038,209.661,2001.9199457259158,81.52103120759837,2970.9199968491453,10.13720945884149,338.825827717179,10.237215957862121,1627.4148199085587,16.274148199085587
L2,10.0,40,10.0,10.000000000000002,190,15.6398935546875,188.98037022653722,199.756,1908.6407766990292,80.10938511326862,2955.632874268477,15.155531951977563,354.1129502978474,10.699098029506445,1556.4942808951491,15.564942808951493
L2,10.0,40,10.0,10.0,180,16.5240546875,177.16858430410792,184.576,1790.8767627222562,78.47639484978541,2927.543375948034,21.665553597858334,382.2024486182904,11.54778852748822,1473.2101371036447,14.732101371036448
L2,10.0,40,10.0,10.000000000000002,170,17.679103515625,170.3865277618775,180.201,1663.6090440755581,76.5684029765312,3012.2810619701445,30.170103949697346,297.46476259617975,8.987540988443019,1376.9592360927697,13.7695923609277
L2,10.0,40,10.0,10.0,160,18.884560546875,158.25278605898123,167.636,1574.1796246648794,74.68847184986595,2988.5343200424873,39.04580666426223,321.211504523837,9.705020311217563,1289.0638789954962,12.890638789954963
L2,10.0,40,10.0,10.0,150,20.361673828125,148.05796464143427,151.259,1451.6010956175298,72.75597609561753,3014.707983684949,49.92169690359789,295.03784088137536,8.914214459958844,1195.5502812374466,11.955502812374467
L2,10.0,40,10.0,10.0,140,22.192962890625,138.93634838121295,152.283,1315.6634746922025,70.80756953944369,3083.409223783206,63.40536067743612,226.33660078311823,6.8384888985478245,1096.8974711332219,10.96897471133222
L2,10.0,40,10.0,10.0,130,24.71516796875,130.5892551271534,143.274,1159.109926168991,68.82034454470877,3227.535375381543,81.97619470823506,82.21044918478128,2.483890109463415,984.9580995144335,9.849580995144334
L2,10.0,40,10.0,10.000000000000002,120,26.9571015625,120.28223340874811,130.017,1062.4038461538462,67.12217194570135,3242.4603821639535,98.48340779677378,67.28544240237079,2.0329489323001773,903.0423695678057,9.030423695678058
L2,10.0,40,10.0,10.0,110,31.636734375,110.13093337604099,121.185,894.8062139654068,65.20275464445868,3484.1830856886304,132.93924369994429,-174.43726112230615,-5.270412604725097,769.4664241615487,7.694664241615487
L2,10.0,40,10.0,9.999999999999998,100,36.44579296875,100.15855672969967,109.856,773.9933259176863,63.521968854282534,3650.358022619436,168.34803331958534,-340.61219805311157,-10.291188994784575,667.9345649730535,6.679345649730534
L2,20.0,80,20.0,20.0,250,10.6840830078125,243.6341907020873,250.29,2201.7979127134727,75.94402277039848,2603.007917002321,0.0,0.0,0.0,1292.0805620744075,25.84161124148815
L2,20.0,80,20.0,20.000000000000004,240,10.9438232421875,231.3902987974098,249.473,2210.522664199815,79.71692876965773,2532.2945299958037,2.431095248745918,70.71338700651722,2.716602840299935,1261.4143770860699,25.2282875417214
L2,20.0,80,20.0,20.0,230,11.1577177734375,230.73532032667873,239.768,2169.3920145190564,81.48275862068965,2574.479584568778,4.433087662073243,28.5283324335428,1.095975630623384,1237.2329412066686,24.74465882413337
L2,20.0,80,20.0,19.999999999999996,220,11.3870732421875,220.4142822796082,229.439,2102.4443455031164,81.99910952804987,2509.873575942089,6.579790084567416,93.13434106023215,3.5779507412135585,1212.3129169697047,24.246258339394092
L2,20.0,80,20.0,20.000000000000004,210,11.6089091796875,209.50494333042718,219.321,2063.251961639058,82.04446381865736,2432.1238598185055,8.656111817913992,170.88405718381546,6.564868899077693,1189.1466945179088,23.78293389035818
L2,20.0,80,20.0,20.000000000000004,200,11.8231962890625,194.6124253859348,200.103,2020.2530017152658,81.16123499142367,2300.940905628437,10.661778651635778,302.0670113738838,11.604536789951473,1167.594247822356,23.351884956447122
L2,20.0,80,20.0,20.000000000000004,190,12.16690625,190.07019134775373,199.797,1960.981697171381,80.07737104825291,2312.566199047681,13.878806829778645,290.4417179546399,11.157926799128553,1134.6102036402228,22.692204072804458
L2,20.0,80,20.0,20.0,180,12.9197900390625,179.53168887147336,190.01,1839.4866771159875,78.97257053291536,2319.5117255777295,20.925586497364247,283.4961914245914,10.891099853091173,1068.4922848007607,21.369845696015215
L2,20.0,80,20.0,20.0,170,13.811732421875,173.0636180351906,227.786,1735.0843108504398,77.12390029325513,2390.308384263633,29.273915335321487,212.69953273868805,8.171297956851292,999.4905458869262,19.989810917738524
L2,20.0,80,20.0,20.000000000000004,160,14.776572265625,159.7345463280714,170.167,1592.3472889498971,75.59505833905285,2360.3290671335712,38.30454382299311,242.6788498687497,9.323016203048041,934.2285700519401,18.684571401038802
L2,20.0,80,20.0,19.999999999999996,150,15.999078125,149.95814041745732,160.173,1465.246679316888,73.62239089184061,2399.1920040186196,49.746853457625015,203.8159129837013,7.830015101084288,862.8432132231993,17.256864264463985
L2,20.0,80,20.0,19.999999999999996,140,17.44403515625,141.15797038327528,162.466,1332.6829268292684,71.49825783972125,2462.36459795075,63.27124324562465,140.64331905157087,5.403107617649457,791.3705661753345,15.827411323506688
L2,20.0,80,20.0,20.000000000000004,130,19.487947265625,128.75670774830994,140.213,1223.8689547581903,69.56942277691108,2509.203930694554,82.40168343296162,93.80398630776699,3.603676565678434,708.3709633355921,14.167419266711844
L2,20.0,80,20.0,20.0,120,21.218064453125,120.31929661421078,130.213,1086.0801144492132,67.35717691940867,2552.9425905149888,98.59509176042303,50.065326487332186,1.9233643570699728,650.6105214488988,13.012210428977976
L2,20.0,80,20.0,20.000000000000004,110,24.8500078125,109.46244671294406,119.865,922.7541853817885,65.44875459371173,2720.1426559920246,132.5890560222059,-117.13473898970369,-4.499976286072865,555.5207902606771,11.110415805213544
L2,20.0,80,20.0,20.0,100,28.608236328125,100.0278626062323,109.845,796.0995042492918,63.686968838526916,2861.620732836311,167.7650136863019,-258.6128158339902,-9.935152872366759,482.54271321201605,9.650854264240321
L2,30.0,120,30.0,30.0,250,11.6960654296875,244.37615251299835,250.672,2144.532062391681,76.46620450606586,2858.2394692473204,0.0,0.0,0.0,1052.1533464007646,31.56460039202294
L2,30.0,120,30.0,29.999999999999996,240,11.9917236328125,231.4054957841484,250.126,2149.2369308600337,80.58431703204047,2774.9507525574654,2.527843272614949,83.28871668985494,2.913986654581742,1026.2123076198495,30.786369228595483
L2,30.0,120,30.0,30.0,230,12.2323486328125,228.3682288557214,239.764,2086.094527363184,82.51741293532338,2793.479792021096,4.585159054973986,64.75967722622454,2.2657190876759583,1006.0254780964785,30.180764342894356
L2,30.0,120,30.0,30.0,220,12.452130859375,213.07627524429964,229.678,2062.7931596091207,82.48045602605863,2653.253662370225,6.4642715469803935,204.98580687709546,7.17175062070904,988.268957381136,29.64806872143408
L2,30.0,120,30.0,30.0,210,12.692822265625,209.35647926634772,219.817,2022.5358851674641,82.03349282296651,2657.3245814847573,8.522155095058604,200.914887762563,7.02932311740385,969.5286142070661,29.085858426211985
L2,30.0,120,30.0,29.999999999999996,200,13.034634765625,197.89540760869562,209.602,1947.0069875776398,81.4666149068323,2579.494359973834,11.444612241479767,278.7451092734864,9.752335739275555,944.1042731800652,28.323128195401953
L2,30.0,120,30.0,30.0,190,13.85521875,190.7420080350621,200.062,1823.0204528853178,80.17531044558072,2642.772246140043,18.460509932101065,215.46722310727728,7.538459440699619,888.1891079177656,26.645673237532968
L2,30.0,120,30.0,29.999999999999996,180,14.7670673828125,180.44339643347053,190.232,1710.1440329218108,79.00754458161866,2664.619793916608,26.25670975924981,193.6196753307122,6.774088644913276,833.3444997949362,25.00033499384808
L2,30.0,120,30.0,29.999999999999996,170,15.8582080078125,169.5621711366539,180.121,1590.3639846743295,77.06768837803321,2688.9521801413584,35.585835280644496,169.28728910596192,5.922781870706638,776.0053579512552,23.280160738537653
L2,30.0,120,30.0,30.0,160,16.944791015625,160.8356111111111,170.066,1509.9283154121863,75.33273596176822,2725.325818148112,44.8759937048141,132.91365109920844,4.650192978204499,726.2440929616916,21.78732278885075
L2,30.0,120,30.0,30.0,150,18.361373046875,148.46977330391618,161.226,1386.949806949807,73.49200220628792,2726.108893818168,56.987605423865894,132.1305754291525,4.622795845162243,670.214278101736,20.10642834305208
L2,30.0,120,30.0,29.999999999999996,140,20.0678984375,138.71309636730575,150.187,1267.8329969727547,71.44904137235116,2783.680329850242,71.57819916570165,74.55913939707852,2.608568673103961,613.2208820915806,18.396626462747417
L2,30.0,120,30.0,29.999999999999996,130,22.575,130.26247106325707,140.121,1098.963660834455,69.40197397936295,2940.675284253028,93.01362612677488,-82.43581500570781,-2.884146548694053,545.1186879985826,16.353560639957475
L2,30.0,120,30.0,30.0,120,24.721419921875,119.59794706606483,129.968,1001.1653672548215,67.43126795240049,2956.631071214367,111.36526698222751,-98.39160196704643,-3.4423848325401707,497.7891407717589,14.933674223152767
L2,30.0,120,30.0,29.999999999999996,110,28.1794765625,110.38791720662346,129.834,874.1576673866091,65.5669546436285,3110.673725707236,140.93124933256215,-252.43425645991556,-8.83180920199072,436.70273130425545,13.101081939127662
L2,30.0,120,30.0,30.0,100,32.634345703125,100.13514361206092,109.79,750.7646875971402,63.85576624184022,3267.8448936680647,179.01986269922,-409.6054244207444,-14.330689532063895,377.08904886637873,11.312671465991361
L2,40.0,160,40.0,40.0,250,10.4528720703125,245.05759051306873,250.269,2197.057115198451,76.52274927395935,2561.5556434921336,0.0,0.0,0.0,848.8607987449262,33.95443194979705
L2,40.0,160,40.0,40.00000000000001,240,10.70298828125,232.5444451795841,250.059,2186.8100189035918,80.21361058601134,2488.920471626872,2.3927989288978546,72.63517186526178,2.83558828986589,829.0239231905166,33.16095692762067
L2,40.0,160,40.0,40.00000000000001,230,10.9189365234375,227.13985925925925,239.485,2123.7361111111113,82.24814814814815,2480.1257051943794,4.458721488122697,81.42993829775423,3.178925216972524,812.6279803658563,32.505119214634256
L2,40.0,160,40.0,40.0,220,11.1391220703125,221.8849890610757,248.314,2084.0701914311758,82.68641750227894,2471.603978721276,6.56518127634067,89.95166477085786,3.51160299794339,796.5648709813514,31.862594839254054
L2,40.0,160,40.0,40.0,210,11.33486328125,208.89915460232348,219.743,2039.597855227882,82.0348525469169,2367.843356986043,8.437788246184198,193.71228650609055,7.562290789904734,782.8090303887185,31.312361215548737
