second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 22:25:30,211.6,211.66,1965,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
2,2.0,2026-09-19 22:25:31,208.93,420.64,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
3,3.0,2026-09-19 22:25:32,209.59,630.28,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
4,4.0,2026-09-19 22:25:33,209.72,840.05,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
5,5.0,2026-09-19 22:25:34,209.77,1049.88,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
6,6.0,2026-09-19 22:25:35,209.78,1259.7,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
7,7.0,2026-09-19 22:25:36,209.55,1469.28,2010,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
8,8.0,2026-09-19 22:25:37,209.81,1679.13,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
9,9.0,2026-09-19 22:25:38,209.9,1889.07,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
10,10.0,2026-09-19 22:25:39,209.92,2099.04,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
11,11.0,2026-09-19 22:25:40,209.82,2308.9,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
12,12.0,2026-09-19 22:25:41,209.8,2518.74,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
13,13.0,2026-09-19 22:25:42,209.98,2728.76,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
14,14.0,2026-09-19 22:25:43,209.85,2938.66,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
15,15.0,2026-09-19 22:25:44,209.91,3148.61,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
16,16.0,2026-09-19 22:25:45,209.78,3358.43,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
17,17.0,2026-09-19 22:25:46,209.95,3568.42,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
18,18.0,2026-09-19 22:25:47,209.97,3778.44,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
19,19.0,2026-09-19 22:25:48,209.89,3988.37,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
20,20.0,2026-09-19 22:25:49,209.8,4198.22,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
21,21.0,2026-09-19 22:25:50,209.93,4408.2,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
22,22.0,2026-09-19 22:25:51,209.89,4618.13,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
23,23.0,2026-09-19 22:25:52,209.95,4828.12,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
24,24.01,2026-09-19 22:25:53,209.91,5038.07,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
25,25.01,2026-09-19 22:25:54,209.9,5248.01,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
26,26.01,2026-09-19 22:25:55,209.94,5458.0,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
27,27.01,2026-09-19 22:25:56,209.91,5667.95,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
28,28.01,2026-09-19 22:25:57,209.94,5877.92,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
29,29.01,2026-09-19 22:25:58,209.87,6087.83,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
30,30.01,2026-09-19 22:25:59,209.85,6297.73,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
31,31.01,2026-09-19 22:26:00,209.93,6507.71,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
32,32.01,2026-09-19 22:26:01,210.01,6717.76,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
33,33.01,2026-09-19 22:26:02,209.93,6927.73,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
34,34.01,2026-09-19 22:26:03,209.86,7137.65,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
35,35.01,2026-09-19 22:26:04,209.93,7347.62,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
36,36.01,2026-09-19 22:26:05,209.85,7557.53,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
37,37.01,2026-09-19 22:26:06,209.84,7767.4,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
38,38.01,2026-09-19 22:26:07,209.85,7977.3,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
39,39.01,2026-09-19 22:26:08,209.84,8187.18,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
40,40.01,2026-09-19 22:26:09,209.91,8397.15,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
41,41.01,2026-09-19 22:26:10,209.91,8607.12,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
42,42.01,2026-09-19 22:26:11,209.9,8817.06,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
43,43.01,2026-09-19 22:26:12,209.75,9026.86,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
44,44.01,2026-09-19 22:26:13,209.94,9236.83,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
45,45.01,2026-09-19 22:26:14,209.79,9446.67,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
46,46.01,2026-09-19 22:26:15,209.88,9656.61,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
47,47.01,2026-09-19 22:26:16,209.9,9866.57,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
48,48.01,2026-09-19 22:26:17,209.91,10076.54,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
49,49.01,2026-09-19 22:26:18,209.88,10286.47,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
50,50.01,2026-09-19 22:26:19,209.9,10496.43,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
51,51.01,2026-09-19 22:26:20,209.89,10706.36,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
52,52.01,2026-09-19 22:26:21,209.98,10916.37,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
53,53.01,2026-09-19 22:26:22,209.81,11126.21,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
54,54.01,2026-09-19 22:26:23,209.84,11336.1,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
55,55.01,2026-09-19 22:26:24,210.01,11546.17,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
56,56.01,2026-09-19 22:26:25,209.81,11756.03,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
57,57.01,2026-09-19 22:26:26,209.81,11965.9,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
58,58.01,2026-09-19 22:26:27,209.84,12175.81,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
59,59.01,2026-09-19 22:26:28,209.87,12385.73,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
60,60.01,2026-09-19 22:26:29,209.92,12595.69,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
61,61.01,2026-09-19 22:26:30,209.87,12805.61,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
62,62.01,2026-09-19 22:26:31,209.86,13015.53,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
63,63.01,2026-09-19 22:26:32,209.94,13225.51,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
64,64.01,2026-09-19 22:26:33,209.84,13435.38,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
65,65.01,2026-09-19 22:26:34,209.9,13645.35,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
66,66.01,2026-09-19 22:26:35,209.92,13855.33,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
67,67.01,2026-09-19 22:26:36,209.9,14065.26,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
68,68.02,2026-09-19 22:26:37,210.01,14275.33,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
69,69.02,2026-09-19 22:26:38,209.84,14485.2,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
70,70.02,2026-09-19 22:26:39,209.91,14695.17,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
71,71.02,2026-09-19 22:26:40,209.82,14905.03,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
72,72.02,2026-09-19 22:26:41,209.84,15114.91,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
73,73.02,2026-09-19 22:26:42,209.88,15324.83,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
74,74.02,2026-09-19 22:26:43,209.92,15534.8,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
75,75.02,2026-09-19 22:26:44,209.87,15744.71,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
76,76.02,2026-09-19 22:26:45,209.82,15954.58,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
77,77.02,2026-09-19 22:26:46,209.99,16164.64,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
78,78.02,2026-09-19 22:26:47,209.87,16374.55,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
79,79.02,2026-09-19 22:26:48,209.86,16584.45,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
80,80.02,2026-09-19 22:26:49,209.81,16794.29,1995,82,210,70.0,70.0,70.0,521.44,36.5,7.27,9.59
