second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 08:46:27,213.67,213.72,2580,80,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
2,2.0,2026-09-19 08:46:28,230.41,444.17,2580,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
3,3.0,2026-09-19 08:46:29,230.23,674.44,2565,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
4,4.0,2026-09-19 08:46:30,230.14,904.62,2565,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
5,5.0,2026-09-19 08:46:31,230.18,1134.84,2565,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
6,6.0,2026-09-19 08:46:32,230.15,1365.04,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
7,7.0,2026-09-19 08:46:33,229.86,1594.95,2565,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
8,8.0,2026-09-19 08:46:34,229.84,1824.84,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
9,9.0,2026-09-19 08:46:35,229.88,2054.76,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
10,10.0,2026-09-19 08:46:36,229.67,2284.49,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
11,11.0,2026-09-19 08:46:37,229.68,2514.22,2565,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
12,12.0,2026-09-19 08:46:38,229.65,2743.9,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
13,13.0,2026-09-19 08:46:39,229.71,2973.66,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
14,14.0,2026-09-19 08:46:40,229.63,3203.33,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
15,15.0,2026-09-19 08:46:41,229.74,3433.12,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
16,16.0,2026-09-19 08:46:42,229.85,3663.02,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
17,17.0,2026-09-19 08:46:43,229.89,3892.97,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
18,18.0,2026-09-19 08:46:44,229.67,4122.71,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
19,19.0,2026-09-19 08:46:45,229.78,4352.56,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
20,20.0,2026-09-19 08:46:46,229.91,4582.51,2550,81,230,10.0,10.0,10.0,471.58,4.72,0.05,7.7
