run_id,clock_target_mhz,clock_applied_mhz,avg_clock_mhz,peak_clock_mhz,avg_temp_c,avg_gpu_util_pct,avg_mem_bw_util_pct,avg_vram_used_mib,avg_vram_alloc_pct,runtime_s,avg_power_w,energy_j,log_path
clk1065_r1_20260419_152533,1065,1065,1069.7758,2130.0000,42.7108,95.2309,26.3072,3541.0000,57.6616,23.5827,20.7460,489.2467,data\raw\compute\logs\07_conv_transpose3d\clk1065_r1_20260419_152533_power.csv
clk1065_r2_20260419_152624,1065,1065,1072.1317,2130.0000,42.3884,94.8058,26.4330,3526.1049,57.4191,23.5836,20.6491,486.9810,data\raw\compute\logs\07_conv_transpose3d\clk1065_r2_20260419_152624_power.csv
clk1065_r3_20260419_152715,1065,1065,1072.1317,2130.0000,42.5446,94.8058,26.1987,3526.1027,57.4190,23.5843,20.6707,487.5025,data\raw\compute\logs\07_conv_transpose3d\clk1065_r3_20260419_152715_power.csv
clk1005_r1_20260419_152809,1005,1005,1009.8180,2130.0000,41.9615,96.3597,25.3191,3560.5846,57.9805,24.8592,20.1548,501.0310,data\raw\compute\logs\07_conv_transpose3d\clk1005_r1_20260419_152809_power.csv
clk1005_r2_20260419_152902,1005,1005,1009.7569,2130.0000,41.9556,95.7336,24.9091,3520.3256,57.3250,24.8625,20.0426,498.3084,data\raw\compute\logs\07_conv_transpose3d\clk1005_r2_20260419_152902_power.csv
clk1005_r3_20260419_152955,1005,1005,1012.1809,2130.0000,42.3043,95.5319,24.9936,3532.0426,57.5158,24.8558,20.1957,501.9806,data\raw\compute\logs\07_conv_transpose3d\clk1005_r3_20260419_152955_power.csv
clk945_r1_20260419_161601,945,945,947.3419,2130.0000,37.4901,95.0593,23.7964,3504.5988,57.0689,26.3838,19.7498,521.0745,data\raw\compute\logs\07_conv_transpose3d\clk945_r1_20260419_161601_power.csv
clk945_r2_20260419_161658,945,945,952.0676,2130.0000,39.8111,95.2903,23.5328,3513.4791,57.2135,26.3892,19.7647,521.5730,data\raw\compute\logs\07_conv_transpose3d\clk945_r2_20260419_161658_power.csv
clk945_r3_20260419_161755,945,945,952.1100,2130.0000,40.6880,95.8000,23.9180,3534.1880,57.5507,26.3832,19.7987,522.3526,data\raw\compute\logs\07_conv_transpose3d\clk945_r3_20260419_161755_power.csv
clk885_r1_20260419_161854,885,885,891.9813,2130.0000,40.6486,95.3720,22.0430,3528.6542,57.4606,28.1721,19.3484,545.0847,data\raw\compute\logs\07_conv_transpose3d\clk885_r1_20260419_161854_power.csv
clk885_r2_20260419_161956,885,885,891.9944,2130.0000,40.9195,95.2472,21.9906,3537.2116,57.5999,28.1716,19.5060,549.5158,data\raw\compute\logs\07_conv_transpose3d\clk885_r2_20260419_161956_power.csv
clk885_r3_20260419_162056,885,885,892.0075,2130.0000,40.9456,95.1220,21.8612,3540.6229,57.6555,28.1722,19.5061,549.5311,data\raw\compute\logs\07_conv_transpose3d\clk885_r3_20260419_162056_power.csv
clk825_r1_20260419_162159,825,825,829.6032,2130.0000,40.9312,96.0212,20.4497,3567.3122,58.0901,30.2246,19.0337,575.2844,data\raw\compute\logs\07_conv_transpose3d\clk825_r1_20260419_162159_power.csv
clk825_r2_20260419_162303,825,825,831.8684,2130.0000,40.9596,95.3895,20.7175,3542.1684,57.6806,30.2299,19.0133,574.7705,data\raw\compute\logs\07_conv_transpose3d\clk825_r2_20260419_162303_power.csv
clk825_r3_20260419_162408,825,825,831.8805,2130.0000,40.9596,95.2548,21.0492,3552.0545,57.8416,30.2224,19.1481,578.7016,data\raw\compute\logs\07_conv_transpose3d\clk825_r3_20260419_162408_power.csv
clk765_r1_20260419_162515,765,765,769.5274,2130.0000,40.9668,97.0149,19.5655,3575.4892,58.2232,32.3112,18.5459,599.2412,data\raw\compute\logs\07_conv_transpose3d\clk765_r1_20260419_162515_power.csv
clk765_r2_20260419_162623,765,765,771.7352,2130.0000,40.9605,96.7105,19.6201,3553.6809,57.8681,32.3103,18.4952,597.5871,data\raw\compute\logs\07_conv_transpose3d\clk765_r2_20260419_162623_power.csv
clk765_r3_20260419_162732,765,765,771.7241,2130.0000,40.9524,96.5517,19.4975,3546.8933,57.7576,32.3055,18.5885,600.5106,data\raw\compute\logs\07_conv_transpose3d\clk765_r3_20260419_162732_power.csv
clk705_r1_20260419_162843,705,705,711.5068,2130.0000,40.9193,96.4992,18.0548,3540.6530,57.6560,34.7541,17.9710,624.5667,data\raw\compute\logs\07_conv_transpose3d\clk705_r1_20260419_162843_power.csv
clk705_r2_20260419_162958,705,705,713.6364,2130.0000,40.8652,95.9091,18.0091,3514.7636,57.2344,34.7528,17.8053,618.7827,data\raw\compute\logs\07_conv_transpose3d\clk705_r2_20260419_162958_power.csv
clk705_r3_20260419_163113,705,705,711.5367,2130.0000,40.9220,96.9419,18.0872,3557.4954,57.9302,34.7513,17.9427,623.5310,data\raw\compute\logs\07_conv_transpose3d\clk705_r3_20260419_163113_power.csv
clk645_r1_20260419_163228,645,645,649.2489,2130.0000,40.0715,97.1388,16.8455,3590.1760,58.4624,37.6220,17.4417,656.1898,data\raw\compute\logs\07_conv_transpose3d\clk645_r1_20260419_163228_power.csv
clk645_r2_20260419_163347,645,645,651.3281,2130.0000,40.1065,96.3068,16.6420,3562.4418,58.0108,37.6213,17.3936,654.3709,data\raw\compute\logs\07_conv_transpose3d\clk645_r2_20260419_163347_power.csv
clk645_r3_20260419_163507,645,645,651.3102,2130.0000,40.7394,96.0340,16.6006,3555.4221,57.8965,37.6229,17.3315,652.0607,data\raw\compute\logs\07_conv_transpose3d\clk645_r3_20260419_163507_power.csv
clk585_r1_20260419_163629,585,585,589.0392,2130.0000,39.9830,97.2209,16.2784,3594.0562,58.5256,41.2417,15.4513,637.2402,data\raw\compute\logs\07_conv_transpose3d\clk585_r1_20260419_163629_power.csv
clk585_r2_20260419_163755,585,585,591.0195,2130.0000,39.9740,96.4766,16.2299,3570.1143,58.1357,41.2412,15.5379,640.8024,data\raw\compute\logs\07_conv_transpose3d\clk585_r2_20260419_163755_power.csv
clk585_r3_20260419_163921,585,585,591.0352,2130.0000,40.0000,97.0391,16.4779,3574.8333,58.2126,41.2418,15.3395,632.6298,data\raw\compute\logs\07_conv_transpose3d\clk585_r3_20260419_163921_power.csv
clk525_r1_20260419_164051,525,525,528.7854,2130.0000,39.9752,97.9741,15.0366,3589.7335,58.4552,45.7605,15.1664,694.0213,data\raw\compute\logs\07_conv_transpose3d\clk525_r1_20260419_164051_power.csv
clk525_r2_20260419_164226,525,525,530.6848,2130.0000,39.9787,97.2550,14.7603,3579.8182,58.2937,45.7595,15.1499,693.2519,data\raw\compute\logs\07_conv_transpose3d\clk525_r2_20260419_164226_power.csv
clk525_r3_20260419_164401,525,525,530.6848,2130.0000,39.9811,97.4852,14.8099,3584.1677,58.3646,45.7611,15.2198,696.4766,data\raw\compute\logs\07_conv_transpose3d\clk525_r3_20260419_164401_power.csv
