second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 03:52:20,236.67,236.69,2130,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
2,2.0,2026-09-19 03:52:21,230.48,467.22,2115,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
3,3.0,2026-09-19 03:52:22,229.99,697.29,2115,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
4,4.0,2026-09-19 03:52:23,230.21,927.57,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
5,5.0,2026-09-19 03:52:24,229.59,1157.21,2115,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
6,6.0,2026-09-19 03:52:25,230.06,1387.33,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
7,7.0,2026-09-19 03:52:26,230.3,1617.67,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
8,8.0,2026-09-19 03:52:27,230.16,1847.89,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
9,9.0,2026-09-19 03:52:28,229.84,2077.8,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
10,10.0,2026-09-19 03:52:29,229.61,2307.47,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
11,11.0,2026-09-19 03:52:30,229.44,2536.96,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
12,12.0,2026-09-19 03:52:31,229.38,2766.39,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
13,13.0,2026-09-19 03:52:32,229.05,2995.49,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
14,14.0,2026-09-19 03:52:33,228.91,3224.46,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
15,15.0,2026-09-19 03:52:34,229.35,3453.85,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
16,16.0,2026-09-19 03:52:35,229.19,3683.1,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
17,17.0,2026-09-19 03:52:36,229.32,3912.48,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
18,18.0,2026-09-19 03:52:37,229.05,4141.58,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
19,19.0,2026-09-19 03:52:38,228.91,4370.53,2115,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
20,20.0,2026-09-19 03:52:39,229.44,4600.02,2130,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
21,21.0,2026-09-19 03:52:40,229.17,4829.25,2115,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
22,22.01,2026-09-19 03:52:41,229.88,5059.18,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
23,23.01,2026-09-19 03:52:42,229.5,5288.73,2115,84,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
24,24.01,2026-09-19 03:52:43,230.25,5519.02,2085,84,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
25,25.01,2026-09-19 03:52:44,230.23,5749.32,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
26,26.01,2026-09-19 03:52:45,229.63,5978.99,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
27,27.01,2026-09-19 03:52:46,229.82,6208.85,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
28,28.01,2026-09-19 03:52:47,229.74,6438.64,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
29,29.01,2026-09-19 03:52:48,229.72,6668.4,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
30,30.01,2026-09-19 03:52:49,229.28,6897.73,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
31,31.01,2026-09-19 03:52:50,229.76,7127.53,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
32,32.01,2026-09-19 03:52:51,229.14,7356.73,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
33,33.01,2026-09-19 03:52:52,228.99,7585.78,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
34,34.01,2026-09-19 03:52:53,228.91,7814.75,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
35,35.01,2026-09-19 03:52:54,229.55,8044.35,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
36,36.01,2026-09-19 03:52:55,229.35,8273.75,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
37,37.01,2026-09-19 03:52:56,229.59,8503.4,2115,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
38,38.01,2026-09-19 03:52:57,229.16,8732.63,2115,84,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
39,39.01,2026-09-19 03:52:58,229.89,8962.56,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
40,40.01,2026-09-19 03:52:59,230.08,9192.68,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
41,41.01,2026-09-19 03:53:00,229.48,9422.2,2115,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
42,42.01,2026-09-19 03:53:01,229.47,9651.73,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
43,43.01,2026-09-19 03:53:02,230.08,9881.86,2085,84,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
44,44.01,2026-09-19 03:53:03,229.72,10111.62,2100,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
45,45.01,2026-09-19 03:53:04,230.16,10341.82,2085,83,230,10.0,10.0,10.0,1701.01,17.01,3.62,4.48
