second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 04:01:28,178.55,178.59,1725,74,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
2,2.0,2026-09-19 04:01:29,170.64,349.26,1710,74,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
3,3.0,2026-09-19 04:01:30,170.54,519.84,1695,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
4,4.0,2026-09-19 04:01:31,170.49,690.36,1680,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
5,5.0,2026-09-19 04:01:32,170.44,860.84,1665,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
6,6.0,2026-09-19 04:01:33,170.4,1031.28,1665,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
7,7.0,2026-09-19 04:01:34,170.38,1201.7,1665,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
8,8.0,2026-09-19 04:01:35,170.39,1372.12,1665,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
9,9.0,2026-09-19 04:01:36,170.32,1542.47,1665,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
10,10.0,2026-09-19 04:01:37,170.35,1712.87,1665,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
11,11.0,2026-09-19 04:01:38,170.26,1883.16,1665,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
12,12.0,2026-09-19 04:01:39,170.24,2053.43,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
13,13.0,2026-09-19 04:01:40,170.18,2223.65,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
14,14.0,2026-09-19 04:01:41,170.19,2393.87,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
15,15.0,2026-09-19 04:01:42,170.26,2564.18,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
16,16.0,2026-09-19 04:01:43,170.23,2734.44,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
17,17.0,2026-09-19 04:01:44,170.26,2904.74,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
18,18.0,2026-09-19 04:01:45,170.25,3075.02,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
19,19.0,2026-09-19 04:01:46,170.23,3245.29,1665,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
20,20.0,2026-09-19 04:01:47,170.21,3415.55,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
21,21.0,2026-09-19 04:01:48,170.19,3585.77,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
22,22.0,2026-09-19 04:01:49,170.19,3756.0,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
23,23.0,2026-09-19 04:01:50,170.21,3926.25,1650,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
24,24.01,2026-09-19 04:01:51,170.24,4096.52,1635,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
25,25.01,2026-09-19 04:01:52,170.18,4266.73,1635,75,170,10.0,10.0,10.0,1359.4,13.59,29.66,11.15
