second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 09:39:23,227.98,228.01,2520,71,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
2,2.0,2026-09-19 09:39:24,250.42,478.47,2490,72,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
3,3.0,2026-09-19 09:39:25,249.99,728.56,2505,73,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
4,4.0,2026-09-19 09:39:26,250.15,978.76,2490,74,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
5,5.0,2026-09-19 09:39:27,250.13,1228.97,2475,74,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
6,6.0,2026-09-19 09:39:28,249.95,1478.99,2475,75,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
7,7.0,2026-09-19 09:39:29,250.07,1729.14,2475,75,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
8,8.0,2026-09-19 09:39:30,249.98,1979.18,2460,76,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
9,9.0,2026-09-19 09:39:31,249.87,2229.09,2460,76,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
10,10.0,2026-09-19 09:39:32,249.77,2478.9,2460,76,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
11,11.0,2026-09-19 09:39:33,249.65,2728.61,2445,77,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
12,12.0,2026-09-19 09:39:34,250.0,2978.71,2430,77,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
13,13.0,2026-09-19 09:39:35,249.68,3228.43,2445,78,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
14,14.0,2026-09-19 09:39:36,249.87,3478.35,2430,78,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
15,15.0,2026-09-19 09:39:37,249.86,3728.3,2415,78,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
16,16.0,2026-09-19 09:39:38,249.9,3978.27,2430,78,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
17,17.0,2026-09-19 09:39:39,249.75,4228.06,2415,79,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
18,18.0,2026-09-19 09:39:40,249.39,4477.52,2415,79,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
19,19.0,2026-09-19 09:39:41,249.69,4727.27,2430,79,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
20,20.0,2026-09-19 09:39:42,249.71,4977.05,2415,79,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
21,21.01,2026-09-19 09:39:43,249.58,5226.68,2415,79,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
22,22.01,2026-09-19 09:39:44,249.62,5476.37,2415,80,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
23,23.01,2026-09-19 09:39:45,249.63,5726.06,2430,80,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
24,24.01,2026-09-19 09:39:46,249.63,5975.78,2430,80,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
25,25.01,2026-09-19 09:39:47,249.86,6225.71,2400,80,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
26,26.01,2026-09-19 09:39:48,249.77,6475.55,2415,80,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
27,27.01,2026-09-19 09:39:49,249.79,6725.41,2400,80,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
28,28.01,2026-09-19 09:39:50,249.53,6974.99,2400,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
29,29.01,2026-09-19 09:39:51,249.53,7224.58,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
30,30.01,2026-09-19 09:39:52,249.69,7474.33,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
31,31.01,2026-09-19 09:39:53,249.77,7724.18,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
32,32.01,2026-09-19 09:39:54,249.86,7974.12,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
33,33.01,2026-09-19 09:39:55,249.82,8224.01,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
34,34.01,2026-09-19 09:39:56,249.78,8473.88,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
35,35.01,2026-09-19 09:39:57,249.91,8723.83,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
36,36.01,2026-09-19 09:39:58,249.79,8973.67,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
37,37.01,2026-09-19 09:39:59,249.74,9223.45,2415,81,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
38,38.01,2026-09-19 09:40:00,249.81,9473.33,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
39,39.01,2026-09-19 09:40:01,249.82,9723.21,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
40,40.01,2026-09-19 09:40:02,249.84,9973.09,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
41,41.01,2026-09-19 09:40:03,249.83,10222.96,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
42,42.01,2026-09-19 09:40:04,249.86,10472.89,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
43,43.01,2026-09-19 09:40:05,249.94,10722.89,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
44,44.01,2026-09-19 09:40:06,249.81,10972.77,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
45,45.01,2026-09-19 09:40:07,249.79,11222.6,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
46,46.01,2026-09-19 09:40:08,249.8,11472.46,2400,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
47,47.01,2026-09-19 09:40:09,249.81,11722.34,2415,82,250,30.0,30.0,30.0,467.06,14.01,0.0,0.0
