regime,target_ai,true_ai,achieved_ai,golden_cap_w,golden_runtime_s,golden_power_w,golden_energy_j,golden_deg_pct,golden_energy_saved_pct,achieved_bw_gbs,achieved_tflops,baseline_cap_w,baseline_runtime_s,baseline_power_w,baseline_energy_j,is_saturated
L2,0.0,0.0,0.0,190,76.90471875,189.87538413829506,14602.313014703794,7.851667915867444,17.425534786816602,2547.3834321972085,0.0,250,71.3060078125,247.9989040511727,17683.811789764357,False
L2,10.0,10.0,10.0,210,90.49334375,209.46921489361702,18955.569668410702,6.921270747173791,9.893275405455505,1660.1254786055356,16.601254786055357,250,84.6354921875,248.557638063279,21036.798034448104,False
L2,20.0,20.0,19.999999999999996,210,90.7261171875,209.209033560801,18980.723295520853,7.15592495449795,9.917955162787855,1187.0352256459837,23.74070451291967,250,84.6673828125,248.86188519094935,21070.48450090253,False
L2,30.0,30.0,30.0,210,86.1481640625,209.53704752190086,18051.231947088574,7.06769424274587,9.75103324735663,970.6466044735508,29.119398134206524,250,80.4613984375,248.58620928139862,20001.594031058376,False
L2,40.0,40.0,40.0,210,81.786140625,208.9298946376994,17087.569743605316,7.001253520159367,10.093060678856128,782.3503548875033,31.294014195500132,250,76.43475,248.65445084516563,19005.84078673752,False
L2,50.0,50.0,50.00000000000001,210,92.0459375,209.04867324440522,19242.081111912445,7.297858683765512,9.677695368655618,685.8628108720605,34.29314054360303,250,85.7854375,248.33816067203028,21303.797761195412,False
L2,60.0,60.0,59.999999999999986,210,94.001984375,209.9948160077561,19739.92941319209,7.428000117139777,9.293224931860426,583.6066979001155,35.016401874006924,250,87.5023125,248.70604320055742,21762.353912773677,False
L2,70.0,70.0,70.0,210,92.4737421875,209.91122931753344,19411.27690217078,7.3673267368943085,9.434112951562982,525.5143647943873,36.78600553560712,250,86.1283828125,248.85316401555318,21433.320574433415,False
L2,80.0,80.0,79.99999999999999,210,93.8193984375,209.56650898268396,19661.403805402348,7.024394295648473,9.776529015170352,469.8526841287071,37.58821473029656,250,87.6616953125,248.590842756388,21791.894715188086,True
