second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 02:48:52,209.15,209.17,1230,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
2,2.0,2026-09-20 02:48:53,200.43,409.65,1230,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
3,3.0,2026-09-20 02:48:54,200.35,610.04,1230,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
4,4.0,2026-09-20 02:48:55,200.44,810.52,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
5,5.0,2026-09-20 02:48:56,200.32,1010.88,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
6,6.0,2026-09-20 02:48:57,200.07,1210.99,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
7,7.0,2026-09-20 02:48:58,200.25,1411.28,1155,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
8,8.0,2026-09-20 02:48:59,200.12,1611.45,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
9,9.0,2026-09-20 02:49:00,200.13,1811.62,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
10,10.0,2026-09-20 02:49:01,199.96,2011.65,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
11,11.0,2026-09-20 02:49:02,200.03,2211.71,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
12,12.0,2026-09-20 02:49:03,200.05,2411.81,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
13,13.0,2026-09-20 02:49:04,200.05,2611.9,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
14,14.0,2026-09-20 02:49:05,200.01,2811.97,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
15,15.0,2026-09-20 02:49:06,199.9,3011.9,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
16,16.0,2026-09-20 02:49:07,200.02,3211.99,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
17,17.0,2026-09-20 02:49:08,199.94,3411.99,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
18,18.0,2026-09-20 02:49:09,199.98,3612.01,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
19,19.0,2026-09-20 02:49:10,200.11,3812.17,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
20,20.0,2026-09-20 02:49:11,200.05,4012.27,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
21,21.0,2026-09-20 02:49:12,199.95,4212.27,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
22,22.01,2026-09-20 02:49:13,200.05,4412.36,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
23,23.01,2026-09-20 02:49:14,199.98,4612.39,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
24,24.01,2026-09-20 02:49:15,200.05,4812.48,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
25,25.01,2026-09-20 02:49:16,200.06,5012.58,1215,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
26,26.01,2026-09-20 02:49:17,200.01,5212.64,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
27,27.01,2026-09-20 02:49:18,200.02,5412.7,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
28,28.01,2026-09-20 02:49:19,200.05,5612.79,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
29,29.01,2026-09-20 02:49:20,199.97,5812.79,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
30,30.01,2026-09-20 02:49:21,199.92,6012.77,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
31,31.01,2026-09-20 02:49:22,199.95,6212.77,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
32,32.01,2026-09-20 02:49:23,199.92,6412.73,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
33,33.01,2026-09-20 02:49:24,200.03,6612.79,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
34,34.01,2026-09-20 02:49:25,199.98,6812.82,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
35,35.01,2026-09-20 02:49:26,199.93,7012.78,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
36,36.01,2026-09-20 02:49:27,199.9,7212.73,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
37,37.01,2026-09-20 02:49:28,199.9,7412.66,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
38,38.01,2026-09-20 02:49:29,199.92,7612.62,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
39,39.01,2026-09-20 02:49:30,199.93,7812.59,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
40,40.01,2026-09-20 02:49:31,200.02,8012.67,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
41,41.01,2026-09-20 02:49:32,199.95,8212.66,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
42,42.01,2026-09-20 02:49:33,200.06,8412.75,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
43,43.01,2026-09-20 02:49:34,200.03,8612.81,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
44,44.01,2026-09-20 02:49:35,200.03,8812.9,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
45,45.01,2026-09-20 02:49:36,200.03,9012.98,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
46,46.01,2026-09-20 02:49:37,200.04,9213.05,1155,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
47,47.01,2026-09-20 02:49:38,200.08,9413.17,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
48,48.01,2026-09-20 02:49:39,200.07,9613.28,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
49,49.01,2026-09-20 02:49:40,200.02,9813.34,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
50,50.01,2026-09-20 02:49:41,200.03,10013.43,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
51,51.01,2026-09-20 02:49:42,200.05,10213.52,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
52,52.01,2026-09-20 02:49:43,200.0,10413.55,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
53,53.01,2026-09-20 02:49:44,200.03,10613.62,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
54,54.01,2026-09-20 02:49:45,200.04,10813.69,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
55,55.01,2026-09-20 02:49:46,199.96,11013.72,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
56,56.01,2026-09-20 02:49:47,199.99,11213.75,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
57,57.01,2026-09-20 02:49:48,199.96,11413.74,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
58,58.01,2026-09-20 02:49:49,199.93,11613.71,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
59,59.01,2026-09-20 02:49:50,199.92,11813.68,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
60,60.01,2026-09-20 02:49:51,199.96,12013.69,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
61,61.01,2026-09-20 02:49:52,200.07,12213.81,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
62,62.01,2026-09-20 02:49:53,200.11,12413.96,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
63,63.01,2026-09-20 02:49:54,200.09,12614.1,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
64,64.01,2026-09-20 02:49:55,200.06,12814.21,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
65,65.01,2026-09-20 02:49:56,200.04,13014.31,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
66,66.01,2026-09-20 02:49:57,200.06,13214.42,1155,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
67,67.01,2026-09-20 02:49:58,200.02,13414.48,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
68,68.01,2026-09-20 02:49:59,200.0,13614.51,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
69,69.02,2026-09-20 02:50:00,200.07,13814.63,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
70,70.02,2026-09-20 02:50:01,199.99,14014.65,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
71,71.02,2026-09-20 02:50:02,200.01,14214.7,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
72,72.02,2026-09-20 02:50:03,200.02,14414.76,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
73,73.02,2026-09-20 02:50:04,200.07,14614.88,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
74,74.02,2026-09-20 02:50:05,199.94,14814.86,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
75,75.02,2026-09-20 02:50:06,199.97,15014.87,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
76,76.02,2026-09-20 02:50:07,199.99,15214.89,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
77,77.02,2026-09-20 02:50:08,199.98,15414.92,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
78,78.02,2026-09-20 02:50:09,200.02,15615.01,1200,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
79,79.02,2026-09-20 02:50:10,199.99,15815.04,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
80,80.02,2026-09-20 02:50:11,200.03,16015.1,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
81,81.02,2026-09-20 02:50:12,199.99,16215.14,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
82,82.02,2026-09-20 02:50:13,199.99,16415.17,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
83,83.02,2026-09-20 02:50:14,200.0,16615.21,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
84,84.02,2026-09-20 02:50:15,200.05,16815.29,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
85,85.02,2026-09-20 02:50:16,200.05,17015.38,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
86,86.02,2026-09-20 02:50:17,200.1,17215.52,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
87,87.02,2026-09-20 02:50:18,200.1,17415.66,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
88,88.02,2026-09-20 02:50:19,200.04,17615.75,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
89,89.02,2026-09-20 02:50:20,200.11,17815.9,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
90,90.02,2026-09-20 02:50:21,200.05,18015.98,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
91,91.02,2026-09-20 02:50:22,200.06,18216.09,1185,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
92,92.02,2026-09-20 02:50:23,200.04,18416.18,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
93,93.02,2026-09-20 02:50:24,199.99,18616.21,1170,77,200,60.0,60.0,60.0,354.46,21.27,27.34,-2.49
