second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 01:35:01,170.42,170.45,795,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
2,2.0,2026-09-20 01:35:02,160.62,331.1,780,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
3,3.0,2026-09-20 01:35:03,160.42,491.57,780,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
4,4.0,2026-09-20 01:35:04,160.34,651.93,780,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
5,5.0,2026-09-20 01:35:05,160.33,812.29,765,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
6,6.0,2026-09-20 01:35:06,160.02,972.36,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
7,7.0,2026-09-20 01:35:07,159.85,1132.22,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
8,8.0,2026-09-20 01:35:08,159.91,1292.18,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
9,9.0,2026-09-20 01:35:09,159.94,1452.14,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
10,10.0,2026-09-20 01:35:10,159.97,1612.15,750,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
11,11.0,2026-09-20 01:35:11,159.96,1772.14,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
12,12.0,2026-09-20 01:35:12,159.94,1932.11,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
13,13.0,2026-09-20 01:35:13,160.0,2092.16,750,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
14,14.0,2026-09-20 01:35:14,159.99,2252.17,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
15,15.0,2026-09-20 01:35:15,160.0,2412.21,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
16,16.0,2026-09-20 01:35:16,160.03,2572.28,750,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
17,17.0,2026-09-20 01:35:17,159.98,2732.28,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
18,18.0,2026-09-20 01:35:18,160.0,2892.32,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
19,19.0,2026-09-20 01:35:19,160.01,3052.37,750,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
20,20.0,2026-09-20 01:35:20,160.01,3212.42,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
21,21.0,2026-09-20 01:35:21,160.02,3372.47,750,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
22,22.0,2026-09-20 01:35:22,159.98,3532.48,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
23,23.0,2026-09-20 01:35:23,160.0,3692.51,735,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
24,24.01,2026-09-20 01:35:24,159.94,3852.49,750,71,160,40.0,40.0,40.0,302.43,12.1,54.07,0.64
