second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 02:37:29,237.84,237.87,1680,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
2,2.0,2026-09-19 02:37:30,230.96,468.87,1665,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
3,3.0,2026-09-19 02:37:31,230.73,699.65,1665,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
4,4.0,2026-09-19 02:37:32,230.62,930.33,1620,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
5,5.0,2026-09-19 02:37:33,230.54,1160.94,1620,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
6,6.0,2026-09-19 02:37:34,230.37,1391.35,1635,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
7,7.0,2026-09-19 02:37:35,230.26,1621.66,1620,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
8,8.0,2026-09-19 02:37:36,230.24,1851.97,1620,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
9,9.0,2026-09-19 02:37:37,230.19,2082.21,1620,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
10,10.0,2026-09-19 02:37:38,230.2,2312.45,1620,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
11,11.0,2026-09-19 02:37:39,230.17,2542.67,1605,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
12,12.0,2026-09-19 02:37:40,230.15,2772.87,1590,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
13,13.0,2026-09-19 02:37:41,230.11,3003.02,1605,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
14,14.0,2026-09-19 02:37:42,230.14,3233.21,1605,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
15,15.0,2026-09-19 02:37:43,230.08,3463.34,1605,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
16,16.0,2026-09-19 02:37:44,230.11,3693.49,1605,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
17,17.0,2026-09-19 02:37:45,230.08,3923.61,1605,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
18,18.0,2026-09-19 02:37:46,230.06,4153.73,1605,82,230,130.0,130.0,130.0,255.46,33.21,13.3,-4.73
