timestamp, power.draw [W], clocks.current.graphics [MHz], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], pstate, pcie.link.gen.gpucurrent, pcie.link.width.current
2026/04/19 09:40:36.141, 34.08, 1545, 1545, 7001, 57, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:36.251, 34.08, 1545, 1545, 7001, 57, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:36.360, 34.08, 1545, 1545, 7001, 57, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:36.470, 1.20, 2130, 2130, 8000, 76, 0, 0, 0, 6141, P0, 4, 8
2026/04/19 09:40:37.083, 10.42, 1545, 1545, 7001, 56, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:37.193, 10.42, 1545, 1545, 7001, 56, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:37.303, 10.42, 1545, 1545, 7001, 56, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:37.412, 1.20, 2130, 2130, 7000, 76, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:37.998, 10.28, 1545, 1545, 7001, 56, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:38.108, 10.28, 1545, 1545, 7001, 56, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:38.217, 10.28, 1545, 1545, 7001, 56, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:38.326, 1.20, 2130, 2130, 8000, 76, 0, 0, 0, 6141, P0, 4, 8
2026/04/19 09:40:38.894, 11.44, 1545, 1545, 7001, 55, 0, 0, 0, 6141, P3, 4, 8
2026/04/19 09:40:39.002, 11.44, 1545, 1545, 7001, 55, 0, 0, 307, 6141, P3, 4, 8
2026/04/19 09:40:39.112, 11.44, 1545, 1545, 7001, 55, 0, 0, 1017, 6141, P3, 4, 8
2026/04/19 09:40:39.222, 11.44, 1545, 1545, 7001, 55, 0, 0, 1017, 6141, P3, 4, 8
2026/04/19 09:40:39.332, 11.44, 1545, 1545, 7001, 55, 0, 0, 1017, 6141, P3, 4, 8
2026/04/19 09:40:39.442, 31.26, 1545, 1545, 8001, 63, 0, 0, 1017, 6141, P0, 4, 8
2026/04/19 09:40:39.552, 31.26, 1545, 1545, 8001, 63, 0, 0, 1017, 6141, P0, 4, 8
