second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 14:05:06,208.11,208.14,1935,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
2,2.0,2026-09-20 14:05:07,200.07,408.25,1965,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
3,3.0,2026-09-20 14:05:08,199.6,607.9,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
4,4.0,2026-09-20 14:05:09,199.8,807.73,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
5,5.0,2026-09-20 14:05:10,199.84,1007.62,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
6,6.0,2026-09-20 14:05:11,199.74,1207.4,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
7,7.0,2026-09-20 14:05:12,199.72,1407.16,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
8,8.0,2026-09-20 14:05:13,199.71,1606.9,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
9,9.0,2026-09-20 14:05:14,199.79,1806.74,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
10,10.0,2026-09-20 14:05:15,199.81,2006.59,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
11,11.0,2026-09-20 14:05:16,199.79,2206.41,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
12,12.0,2026-09-20 14:05:17,199.72,2406.19,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
13,13.0,2026-09-20 14:05:18,199.73,2605.99,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
14,14.0,2026-09-20 14:05:19,199.83,2805.88,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
15,15.0,2026-09-20 14:05:20,199.76,3005.68,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
16,16.0,2026-09-20 14:05:21,199.77,3205.5,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
17,17.0,2026-09-20 14:05:22,199.84,3405.41,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
18,18.0,2026-09-20 14:05:23,199.75,3605.21,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
19,19.0,2026-09-20 14:05:24,199.81,3805.08,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
20,20.0,2026-09-20 14:05:25,199.62,4004.74,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
21,21.0,2026-09-20 14:05:26,199.89,4204.68,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
22,22.01,2026-09-20 14:05:27,199.75,4404.47,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
23,23.01,2026-09-20 14:05:28,199.74,4604.27,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
24,24.01,2026-09-20 14:05:29,199.81,4804.12,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
25,25.01,2026-09-20 14:05:30,199.78,5003.94,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
26,26.01,2026-09-20 14:05:31,199.75,5203.76,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
27,27.01,2026-09-20 14:05:32,199.87,5403.69,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
28,28.01,2026-09-20 14:05:33,199.72,5603.45,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
29,29.01,2026-09-20 14:05:34,199.74,5803.22,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
30,30.01,2026-09-20 14:05:35,199.78,6003.04,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
31,31.01,2026-09-20 14:05:36,199.65,6202.73,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
32,32.01,2026-09-20 14:05:37,199.77,6402.55,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
33,33.01,2026-09-20 14:05:38,199.73,6602.31,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
34,34.01,2026-09-20 14:05:39,199.74,6802.1,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
35,35.01,2026-09-20 14:05:40,199.7,7001.85,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
36,36.01,2026-09-20 14:05:41,199.75,7201.64,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
37,37.01,2026-09-20 14:05:42,199.89,7401.58,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
38,38.01,2026-09-20 14:05:43,199.7,7601.34,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
39,39.01,2026-09-20 14:05:44,199.73,7801.11,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
40,40.01,2026-09-20 14:05:45,199.71,8000.85,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
41,41.01,2026-09-20 14:05:46,199.75,8200.64,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
42,42.01,2026-09-20 14:05:47,199.74,8400.42,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
43,43.01,2026-09-20 14:05:48,199.7,8600.15,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
44,44.01,2026-09-20 14:05:49,199.72,8799.92,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
45,45.01,2026-09-20 14:05:50,199.71,8999.67,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
46,46.01,2026-09-20 14:05:51,199.72,9199.45,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
47,47.01,2026-09-20 14:05:52,199.65,9399.15,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
48,48.01,2026-09-20 14:05:53,199.72,9598.93,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
49,49.01,2026-09-20 14:05:54,199.63,9798.63,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
50,50.01,2026-09-20 14:05:55,199.71,9998.4,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
51,51.01,2026-09-20 14:05:56,199.61,10198.05,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
52,52.01,2026-09-20 14:05:57,199.66,10397.76,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
53,53.01,2026-09-20 14:05:58,199.7,10597.51,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
54,54.01,2026-09-20 14:05:59,199.7,10797.25,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
55,55.01,2026-09-20 14:06:00,199.77,10997.06,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
56,56.01,2026-09-20 14:06:01,199.73,11196.83,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
57,57.01,2026-09-20 14:06:02,199.75,11396.63,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
58,58.01,2026-09-20 14:06:03,199.76,11596.42,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
59,59.01,2026-09-20 14:06:04,199.71,11796.16,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
60,60.01,2026-09-20 14:06:05,199.5,11995.7,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
61,61.01,2026-09-20 14:06:06,199.79,12195.55,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
62,62.01,2026-09-20 14:06:07,199.64,12395.23,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
63,63.01,2026-09-20 14:06:08,199.87,12595.14,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
64,64.01,2026-09-20 14:06:09,199.72,12794.92,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
65,65.01,2026-09-20 14:06:10,199.69,12994.64,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
66,66.02,2026-09-20 14:06:11,199.67,13194.37,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
67,67.02,2026-09-20 14:06:12,199.69,13394.1,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
68,68.02,2026-09-20 14:06:13,199.88,13594.01,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
69,69.02,2026-09-20 14:06:14,199.72,13793.79,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
70,70.02,2026-09-20 14:06:15,199.63,13993.45,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
71,71.02,2026-09-20 14:06:16,199.85,14193.34,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
72,72.02,2026-09-20 14:06:17,199.79,14393.18,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
73,73.02,2026-09-20 14:06:18,199.74,14592.99,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
74,74.02,2026-09-20 14:06:19,199.69,14792.71,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
75,75.02,2026-09-20 14:06:20,199.71,14992.47,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
76,76.02,2026-09-20 14:06:21,199.79,15192.32,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
77,77.02,2026-09-20 14:06:22,199.69,15392.06,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
78,78.02,2026-09-20 14:06:23,199.75,15591.86,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
79,79.02,2026-09-20 14:06:24,199.74,15791.65,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
80,80.02,2026-09-20 14:06:25,199.8,15991.5,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
81,81.02,2026-09-20 14:06:26,199.68,16191.22,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
82,82.02,2026-09-20 14:06:27,199.81,16391.09,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
83,83.02,2026-09-20 14:06:28,199.74,16590.87,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
84,84.02,2026-09-20 14:06:29,199.67,16790.58,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
85,85.02,2026-09-20 14:06:30,199.56,16990.2,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
86,86.02,2026-09-20 14:06:31,199.73,17189.97,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
87,87.02,2026-09-20 14:06:32,199.78,17389.82,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
88,88.02,2026-09-20 14:06:33,199.72,17589.59,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
89,89.02,2026-09-20 14:06:34,199.66,17789.3,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
90,90.02,2026-09-20 14:06:35,199.68,17989.04,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
91,91.02,2026-09-20 14:06:36,199.6,18188.7,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
92,92.02,2026-09-20 14:06:37,199.69,18388.45,1995,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
93,93.02,2026-09-20 14:06:38,199.8,18588.28,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
94,94.02,2026-09-20 14:06:39,199.68,18788.01,1980,80,200,80.0,80.0,80.0,457.93,36.63,9.06,12.54
