regime,target_ai,kernel_fma,true_ai,achieved_ai,power_cap_w,runtime_s,avg_power_w,peak_power_w,avg_clock_mhz,avg_temp_c,total_energy_j,perf_deg_pct,energy_saved_j,energy_saved_pct,achieved_bw_gbs,achieved_tflops
DRAM,0.0,0,0.0,0.0,250,80.357078125,208.69250617283953,218.504,2658.703703703704,71.34567901234568,16769.920022632912,0.0,0.0,0.0,476.20631421040736,0.0
DRAM,0.0,0,0.0,0.0,240,80.2555390625,217.59295061728395,220.949,2655.0,78.37037037037037,17463.039547990065,-0.1263598240120789,-693.1195253571532,-4.13311169296997,476.80880898231146,0.0
DRAM,0.0,0,0.0,0.0,230,80.327234375,218.25037037037035,221.286,2653.703703703704,79.12345679012346,17531.448653171294,-0.037138918806345345,-761.5286305383815,-4.541039131436597,476.38323779429885,0.0
DRAM,0.0,0,0.0,0.0,220,80.3201796875,217.51486419753087,219.76,2651.6666666666665,78.51851851851852,17470.83297704784,-0.045918092545127465,-700.9129544149291,-4.179584359788046,476.42507951932924,0.0
DRAM,0.0,0,0.0,0.0,210,80.3341328125,208.13044444444444,210.489,2611.6666666666665,76.95061728395062,16719.978766324653,-0.02855418966865031,49.941256308258744,0.29780259083440674,476.34232990275984,0.0
DRAM,0.0,0,0.0,0.0,200,80.34221875,198.60796296296297,200.524,2574.259259259259,75.17283950617283,15956.60440586227,-0.01849168156274894,813.315616770642,4.84984791622727,476.2943890521321,0.0
DRAM,0.0,0,0.0,0.0,190,80.3125859375,188.84575308641976,194.419,2515.0,74.14814814814815,15166.690773684993,-0.05536810015763782,1603.2292489479187,9.560148449033619,476.4701266673617,0.0
DRAM,0.0,0,0.0,0.0,180,80.332140625,178.9036172839506,185.255,2445.0,72.9753086419753,14371.710541975499,-0.031033358332432925,2398.209480657413,14.300661406976046,476.35414289850445,0.0
DRAM,0.0,0,0.0,0.0,170,80.316875,169.0363086419753,175.303,2355.0,71.96296296296296,13576.468071658948,-0.05003059585798608,3193.451950973964,19.042738108852262,476.44468232390767,0.0
DRAM,0.0,0,0.0,0.0,160,80.3167578125,159.0854938271605,164.918,2238.703703703704,70.09876543209876,12777.231079198013,-0.050176429308790294,3992.6889434348996,23.808634376588035,476.4453774884378,0.0
DRAM,0.0,0,0.0,0.0,150,80.3623125,149.2145925925926,154.867,2091.1111111111113,68.98765432098766,11991.229719486111,0.006513894136195297,4778.690303146801,28.49560580311305,476.1752966556805,0.0
DRAM,0.0,0,0.0,0.0,140,80.37684375,143.31643209876546,144.877,1991.4814814814815,67.98765432098766,11519.322469609957,0.024597242036672462,5250.597553022955,31.309615942930424,476.0892093952619,0.0
DRAM,0.0,0,0.0,0.0,130,80.3805078125,143.53164197530864,144.954,1984.8148148148148,68.49382716049382,11537.146269137249,0.029156967931998068,5232.773753495663,31.2033315986805,476.0675073599517,0.0
DRAM,0.0,0,0.0,0.0,120,80.3601171875,143.3351851851852,144.772,1981.6666666666667,68.98765432098766,11518.432278573495,0.003781947490999471,5251.487744059417,31.314924203406687,476.1883050187532,0.0
DRAM,0.0,0,0.0,0.0,110,80.28325,143.41274074074076,144.754,1975.9259259259259,69.4320987654321,11513.640918074076,-0.09187507401048345,5256.2791045588365,31.343495362320695,476.64423145081946,0.0
DRAM,0.0,0,0.0,0.0,100,80.3027421875,143.06818518518517,145.222,1972.962962962963,69.74074074074075,11488.767590159432,-0.06761811002570228,5281.15243247348,31.491816450799792,476.5285337986952,0.0
DRAM,10.0,40,10.0,10.0,250,79.4563828125,246.59892499999995,250.094,2619.75,81.95,19593.858585950973,0.0,0.0,0.0,471.0368199943786,4.710368199943786
DRAM,10.0,40,10.0,10.0,240,79.466390625,238.00221249999998,240.349,2582.0625,82.6875,18913.17678813926,0.01259535375983667,680.6817978117142,3.473954835520611,470.97749871228655,4.709774987122866
DRAM,10.0,40,10.0,10.0,230,79.4791875,228.331425,231.692,2551.3125,80.9375,18147.596139717185,0.02870088807567228,1446.262446233788,7.3812028390915065,470.9016670339767,4.709016670339767
DRAM,10.0,40,10.0,10.0,220,79.4853125,218.22502500000002,224.068,2509.875,79.2875,17345.684307445314,0.03640951988499452,2248.1742785056595,11.47387212500159,470.865380170154,4.70865380170154
DRAM,10.0,40,10.0,10.0,210,79.51503125,208.21215,214.892,2455.5,77.9375,16555.995613879688,0.07381211606172222,3037.862972071285,15.504158911555423,470.6893941924471,4.706893941924471
DRAM,10.0,40,10.0,10.0,200,79.53815625,198.4900625,200.404,2404.5,75.9625,15787.533605197264,0.10291613411721467,3806.3249807537086,19.426112340541685,470.5525455055541,4.705525455055541
DRAM,10.0,40,10.0,9.999999999999998,190,79.57175,188.777275,195.649,2322.375,74.95,15021.338131981249,0.14519561980594897,4572.520453969724,23.33649818851033,470.3538867532259,4.7035388675322585
DRAM,10.0,40,10.0,10.0,180,79.6271875,178.673175,185.323,2203.6875,73.075,14227.242406945312,0.21496660363091724,5366.616179005661,27.389276877059775,470.0264201627867,4.700264201627867
DRAM,10.0,40,10.0,10.0,170,79.6965546875,168.9,176.269,2096.4375,71.975,13460.74808671875,0.3022688253588868,6133.110499232223,31.30118793257871,469.617313257912,4.69617313257912
DRAM,10.0,40,10.0,10.000000000000002,160,79.7878515625,159.20318749999998,165.414,1964.25,70.9625,12702.480292526854,0.41717070204692064,6891.378293424119,35.17111376094813,469.0799558494003,4.690799558494003
DRAM,10.0,40,10.0,10.0,150,82.4683203125,149.1517951807229,153.534,715.1204819277109,69.08433734939759,12300.29802014825,3.790680362466947,7293.560565802723,37.22370728465037,453.83344472681205,4.53833444726812
DRAM,10.0,40,10.0,10.0,140,98.678109375,140.2949090909091,145.835,426.8181818181818,67.97979797979798,13844.036384028412,24.19154494845197,5749.822201922561,29.345022455379215,379.28251894272773,3.7928251894272775
DRAM,10.0,40,10.0,10.0,130,96.4511796875,140.74457731958762,143.734,436.2371134020619,68.49484536082474,13574.980517092783,21.388837842145513,6018.87806885819,30.718186734152486,388.0396487582463,3.880396487582463
DRAM,10.0,40,10.0,10.0,120,100.6983125,139.41765346534652,142.155,416.28712871287127,68.98019801980197,14039.122436670172,26.73407589875618,5554.736149280801,28.349373477991787,371.67337723018943,3.7167337723018945
DRAM,10.0,40,10.0,10.000000000000002,110,100.735484375,139.47416831683168,140.684,417.029702970297,68.97029702970298,14049.997903196318,26.780858641292692,5543.8606827546555,28.293869012250955,371.53622797831514,3.7153622797831516
DRAM,10.0,40,10.0,10.0,100,101.049640625,139.60978431372547,143.499,415.88235294117646,68.98039215686275,14107.51853263572,27.176240659552107,5486.340053315253,28.000304428291745,370.38114788699676,3.7038114788699676
DRAM,20.0,80,20.0,20.0,250,80.11371875,247.30341975308644,250.187,2537.962962962963,81.74074074074075,19812.396616011963,0.0,0.0,0.0,468.27096910694837,9.365419382138967
DRAM,20.0,80,20.0,20.000000000000004,240,80.1581328125,238.2533333333333,244.623,2479.814814814815,82.32098765432099,19097.942336354165,0.05543877277571774,714.4542796577989,3.6060972001761358,468.01150926976,9.360230185395201
DRAM,20.0,80,20.0,19.999999999999996,230,80.179328125,228.03045679012345,236.296,2431.8518518518517,80.90123456790124,18283.32881746894,0.08189530585234195,1529.067798543023,7.7177326306261325,467.88779096948815,9.357755819389762
DRAM,20.0,80,20.0,20.000000000000004,220,80.213375,218.3367901234568,226.266,2395.3703703703704,78.93827160493827,17513.530822469136,0.12439348909889514,2298.8657935428273,11.603168652927796,467.6891942001443,9.353783884002887
DRAM,20.0,80,20.0,20.000000000000007,210,80.2407265625,208.2229506172839,216.635,2329.4444444444443,77.61728395061728,16707.96084451842,0.1585344114362508,3104.435771493543,15.669158212715182,467.5297735321899,9.3505954706438
DRAM,20.0,80,20.0,20.000000000000004,200,80.3057578125,198.35933333333332,205.539,2239.259259259259,75.93827160493827,15929.396582515625,0.23970808682500788,3883.000033496339,19.598840608501547,467.15116997482096,9.34302339949642
DRAM,20.0,80,20.0,19.999999999999996,190,80.3615390625,188.52724691358026,195.303,2132.037037037037,74.91358024691358,15150.339717191262,0.30933567479665136,4662.0568988207015,23.531009343175196,466.8269069442201,9.336538138884402
DRAM,20.0,80,20.0,20.0,180,80.433171875,178.72872839506172,184.547,2017.037037037037,72.95061728395062,14375.718530000193,0.39874958993835197,5436.678086011771,27.440789680224558,466.41115653284686,9.328223130656937
DRAM,20.0,80,20.0,20.0,170,81.5505625,168.91501219512193,176.238,1417.5,71.9390243902439,13775.114259206553,1.7935052478137425,6037.28235680541,30.472246613144243,460.0204776984095,9.20040955396819
DRAM,20.0,80,20.0,20.0,160,91.50240625,159.16541304347828,162.269,670.7608695652174,70.0,14564.0182852534,14.215652047733718,5248.378330758564,26.49037586152972,409.98843916002477,8.199768783200495
DRAM,20.0,80,20.0,20.0,150,104.4909296875,149.27736190476193,158.494,582.1428571428571,68.98095238095237,15598.13032672597,30.42826037519322,4214.2662892859935,21.270855671646064,359.025695627549,7.18051391255098
DRAM,20.0,80,20.0,19.999999999999996,140,121.09503125,138.76877049180325,139.994,504.4672131147541,67.92622950819673,16804.208599228994,51.15392611830292,3008.1880167829695,15.183362594063027,309.7974238131591,6.195948476263182
DRAM,20.0,80,20.0,20.0,130,142.49396875,129.17615384615385,134.441,430.0699300699301,66.99300699300699,18406.82282939904,77.86462914630334,1405.5737866129239,7.094415753200542,263.2738006170805,5.26547601234161
DRAM,20.0,80,20.0,20.0,120,175.858203125,119.43506818181818,125.97,346.3636363636364,65.99431818181819,21003.636480566405,119.51072284358287,-1191.2398645544417,-6.012598514163131,213.32487226176417,4.2664974452352835
