second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 05:55:52,117.01,117.04,855,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
2,2.0,2026-09-19 05:55:53,109.39,226.44,855,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
3,3.0,2026-09-19 05:55:54,109.69,336.16,870,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
4,4.0,2026-09-19 05:55:55,109.76,445.94,870,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
5,5.0,2026-09-19 05:55:56,109.76,555.74,885,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
6,6.0,2026-09-19 05:55:57,109.83,665.6,885,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
7,7.0,2026-09-19 05:55:58,109.82,775.43,900,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
8,8.0,2026-09-19 05:55:59,109.91,885.38,900,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
9,9.0,2026-09-19 05:56:00,109.89,995.29,915,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
10,10.0,2026-09-19 05:56:01,109.95,1105.27,915,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
11,11.0,2026-09-19 05:56:02,109.92,1215.21,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
12,12.0,2026-09-19 05:56:03,109.9,1325.15,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
13,13.0,2026-09-19 05:56:04,109.98,1435.15,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
14,14.0,2026-09-19 05:56:05,109.88,1545.05,945,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
15,15.0,2026-09-19 05:56:06,109.9,1654.98,945,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
16,16.0,2026-09-19 05:56:07,109.92,1764.93,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
17,17.0,2026-09-19 05:56:08,109.87,1874.83,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
18,18.0,2026-09-19 05:56:09,109.89,1984.73,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
19,19.0,2026-09-19 05:56:10,109.9,2094.67,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
20,20.0,2026-09-19 05:56:11,109.89,2204.58,945,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
21,21.0,2026-09-19 05:56:12,109.92,2314.53,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
22,22.01,2026-09-19 05:56:13,109.91,2424.47,930,67,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
23,23.01,2026-09-19 05:56:14,109.91,2534.4,915,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
24,24.01,2026-09-19 05:56:15,109.89,2644.31,915,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
25,25.01,2026-09-19 05:56:16,109.83,2754.15,915,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
26,26.01,2026-09-19 05:56:17,109.77,2863.95,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
27,27.01,2026-09-19 05:56:18,109.81,2973.78,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
28,28.01,2026-09-19 05:56:19,109.85,3083.65,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
29,29.01,2026-09-19 05:56:20,109.78,3193.45,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
30,30.01,2026-09-19 05:56:21,109.78,3303.26,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
31,31.01,2026-09-19 05:56:22,109.84,3413.12,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
32,32.01,2026-09-19 05:56:23,109.82,3522.97,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
33,33.01,2026-09-19 05:56:24,109.82,3632.81,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
34,34.01,2026-09-19 05:56:25,109.82,3742.66,900,66,110,40.0,40.0,40.0,359.2,14.37,131.05,-2.4
