second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 13:04:32,151.71,151.74,1470,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
2,2.0,2026-09-20 13:04:33,150.67,302.43,1440,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
3,3.0,2026-09-20 13:04:34,150.45,452.93,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
4,4.0,2026-09-20 13:04:35,150.31,603.28,1440,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
5,5.0,2026-09-20 13:04:36,150.31,753.62,1440,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
6,6.0,2026-09-20 13:04:37,150.31,903.96,1440,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
7,7.0,2026-09-20 13:04:38,150.25,1054.23,1440,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
8,8.0,2026-09-20 13:04:39,150.22,1204.48,1440,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
9,9.0,2026-09-20 13:04:40,150.22,1354.73,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
10,10.0,2026-09-20 13:04:41,150.17,1504.93,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
11,11.0,2026-09-20 13:04:42,150.13,1655.11,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
12,12.0,2026-09-20 13:04:43,150.12,1805.26,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
13,13.0,2026-09-20 13:04:44,150.08,1955.37,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
14,14.0,2026-09-20 13:04:45,150.09,2105.5,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
15,15.0,2026-09-20 13:04:46,150.12,2255.65,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
16,16.0,2026-09-20 13:04:47,150.06,2405.76,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
17,17.0,2026-09-20 13:04:48,150.04,2555.82,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
18,18.0,2026-09-20 13:04:49,150.07,2705.92,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
19,19.0,2026-09-20 13:04:50,150.07,2856.03,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
20,20.0,2026-09-20 13:04:51,150.06,3006.12,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
21,21.0,2026-09-20 13:04:52,150.03,3156.18,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
22,22.0,2026-09-20 13:04:53,150.09,3306.3,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
23,23.0,2026-09-20 13:04:54,150.1,3456.43,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
24,24.01,2026-09-20 13:04:55,150.04,3606.5,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
25,25.01,2026-09-20 13:04:56,150.09,3756.63,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
26,26.01,2026-09-20 13:04:57,150.02,3906.69,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
27,27.01,2026-09-20 13:04:58,150.03,4056.77,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
28,28.01,2026-09-20 13:04:59,150.0,4206.8,1410,72,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
29,29.01,2026-09-20 13:05:00,149.99,4356.83,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
30,30.01,2026-09-20 13:05:01,150.09,4506.96,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
31,31.01,2026-09-20 13:05:02,150.0,4657.0,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
32,32.01,2026-09-20 13:05:03,149.96,4806.98,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
33,33.01,2026-09-20 13:05:04,150.08,4957.11,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
34,34.01,2026-09-20 13:05:05,150.05,5107.18,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
35,35.01,2026-09-20 13:05:06,150.01,5257.23,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
36,36.01,2026-09-20 13:05:07,150.02,5407.28,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
37,37.01,2026-09-20 13:05:08,150.05,5557.37,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
38,38.01,2026-09-20 13:05:09,150.07,5707.47,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
39,39.01,2026-09-20 13:05:10,150.03,5857.52,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
40,40.01,2026-09-20 13:05:11,150.05,6007.6,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
41,41.01,2026-09-20 13:05:12,150.0,6157.65,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
42,42.01,2026-09-20 13:05:13,150.05,6307.74,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
43,43.01,2026-09-20 13:05:14,150.03,6457.79,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
44,44.01,2026-09-20 13:05:15,150.0,6607.82,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
45,45.01,2026-09-20 13:05:16,150.05,6757.9,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
46,46.01,2026-09-20 13:05:17,150.0,6907.94,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
47,47.01,2026-09-20 13:05:18,150.06,7058.03,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
48,48.01,2026-09-20 13:05:19,150.04,7208.1,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
49,49.01,2026-09-20 13:05:20,150.09,7358.24,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
50,50.01,2026-09-20 13:05:21,150.1,7508.37,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
51,51.01,2026-09-20 13:05:22,150.08,7658.48,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
52,52.01,2026-09-20 13:05:23,150.09,7808.6,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
53,53.01,2026-09-20 13:05:24,150.08,7958.71,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
54,54.01,2026-09-20 13:05:25,150.07,8108.81,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
55,55.01,2026-09-20 13:05:26,150.12,8258.97,1410,72,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
56,56.01,2026-09-20 13:05:27,150.12,8409.11,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
57,57.01,2026-09-20 13:05:28,150.1,8559.24,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
58,58.01,2026-09-20 13:05:29,150.13,8709.4,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
59,59.01,2026-09-20 13:05:30,150.15,8859.58,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
60,60.01,2026-09-20 13:05:31,150.1,9009.72,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
61,61.01,2026-09-20 13:05:32,150.14,9159.9,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
62,62.01,2026-09-20 13:05:33,150.12,9310.05,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
63,63.01,2026-09-20 13:05:34,150.13,9460.21,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
64,64.01,2026-09-20 13:05:35,150.13,9610.38,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
65,65.01,2026-09-20 13:05:36,150.16,9760.57,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
66,66.01,2026-09-20 13:05:37,150.18,9910.78,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
67,67.01,2026-09-20 13:05:38,150.11,10060.92,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
68,68.01,2026-09-20 13:05:39,150.16,10211.1,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
69,69.02,2026-09-20 13:05:40,150.15,10361.29,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
70,70.02,2026-09-20 13:05:41,150.12,10511.44,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
71,71.02,2026-09-20 13:05:42,150.06,10661.55,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
72,72.02,2026-09-20 13:05:43,150.02,10811.59,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
73,73.02,2026-09-20 13:05:44,150.02,10961.65,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
74,74.02,2026-09-20 13:05:45,150.02,11111.71,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
75,75.02,2026-09-20 13:05:46,150.05,11261.79,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
76,76.02,2026-09-20 13:05:47,150.08,11411.9,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
77,77.02,2026-09-20 13:05:48,150.08,11562.02,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
78,78.02,2026-09-20 13:05:49,150.11,11712.15,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
79,79.02,2026-09-20 13:05:50,150.11,11862.29,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
80,80.02,2026-09-20 13:05:51,150.12,12012.46,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
81,81.02,2026-09-20 13:05:52,150.1,12162.58,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
82,82.02,2026-09-20 13:05:53,150.01,12312.63,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
83,83.02,2026-09-20 13:05:54,150.02,12462.68,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
84,84.02,2026-09-20 13:05:55,150.05,12612.77,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
85,85.02,2026-09-20 13:05:56,150.01,12762.81,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
86,86.02,2026-09-20 13:05:57,150.0,12912.84,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
87,87.02,2026-09-20 13:05:58,150.04,13062.92,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
88,88.02,2026-09-20 13:05:59,150.04,13212.98,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
89,89.02,2026-09-20 13:06:00,150.08,13363.1,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
90,90.02,2026-09-20 13:06:01,150.06,13513.2,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
91,91.02,2026-09-20 13:06:02,150.1,13663.34,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
92,92.02,2026-09-20 13:06:03,150.1,13813.47,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
93,93.02,2026-09-20 13:06:04,150.11,13963.62,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
94,94.02,2026-09-20 13:06:05,150.11,14113.75,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
95,95.02,2026-09-20 13:06:06,150.07,14263.87,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
96,96.02,2026-09-20 13:06:07,150.09,14414.0,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
97,97.02,2026-09-20 13:06:08,150.16,14564.2,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
98,98.02,2026-09-20 13:06:09,150.25,14714.48,1410,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
99,99.02,2026-09-20 13:06:10,150.12,14864.63,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
100,100.02,2026-09-20 13:06:11,150.02,15014.68,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
101,101.02,2026-09-20 13:06:12,150.12,15164.84,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
102,102.02,2026-09-20 13:06:13,150.13,15315.0,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
103,103.02,2026-09-20 13:06:14,150.15,15465.17,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
104,104.02,2026-09-20 13:06:15,150.08,15615.29,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
105,105.02,2026-09-20 13:06:16,150.08,15765.41,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
106,106.02,2026-09-20 13:06:17,150.08,15915.53,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
107,107.02,2026-09-20 13:06:18,150.09,16065.64,1425,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
108,108.02,2026-09-20 13:06:19,150.04,16215.72,1440,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
109,109.02,2026-09-20 13:06:20,150.09,16365.85,1440,73,150,60.0,60.0,60.0,412.53,24.75,50.87,8.73
