second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 00:09:59,169.81,169.85,960,73,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
2,2.0,2026-09-19 00:10:00,169.92,339.81,960,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
3,3.0,2026-09-19 00:10:01,169.65,509.49,960,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
4,4.0,2026-09-19 00:10:02,169.7,679.23,960,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
5,5.0,2026-09-19 00:10:03,169.73,848.99,975,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
6,6.0,2026-09-19 00:10:04,169.76,1018.79,975,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
7,7.0,2026-09-19 00:10:05,169.79,1188.61,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
8,8.0,2026-09-19 00:10:06,169.79,1358.44,975,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
9,9.0,2026-09-19 00:10:07,169.87,1528.34,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
10,10.0,2026-09-19 00:10:08,169.94,1698.31,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
11,11.0,2026-09-19 00:10:09,170.0,1868.35,975,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
12,12.0,2026-09-19 00:10:10,169.93,2038.31,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
13,13.0,2026-09-19 00:10:11,169.93,2208.26,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
14,14.0,2026-09-19 00:10:12,170.05,2378.35,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
15,15.0,2026-09-19 00:10:13,169.98,2548.36,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
16,16.0,2026-09-19 00:10:14,169.95,2718.34,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
17,17.0,2026-09-19 00:10:15,169.98,2888.35,990,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
18,18.0,2026-09-19 00:10:16,169.95,3058.34,1005,74,170,100.0,100.0,100.0,196.64,19.66,76.63,-20.64
