regime,target_ai,kernel_fma,true_ai,achieved_ai,power_cap_w,runtime_s,avg_power_w,peak_power_w,avg_clock_mhz,avg_temp_c,total_energy_j,perf_deg_pct,energy_saved_j,energy_saved_pct,achieved_bw_gbs,achieved_tflops
L2,0.0,0,0.0,0.0,250,72.7048984375,246.88669863013698,250.409,2451.1643835616437,81.63013698630137,17949.872349473782,0.0,0.0,0.0,2728.621331059211,0.0
L2,0.0,0,0.0,0.0,240,73.7590078125,238.11135135135132,247.484,2408.5135135135133,83.47297297297297,17562.857024569254,1.4498464307822978,387.0153249045288,2.1560895663744066,2689.6258861475044,0.0
L2,0.0,0,0.0,0.0,230,74.4471875,227.7373466666667,230.218,2374.2,82.61333333333333,16954.404948045834,2.39638470026573,995.4674014279481,5.545818833954722,2664.763349845231,0.0
L2,0.0,0,0.0,0.0,220,75.402328125,218.3328947368421,224.951,2342.565789473684,80.92105263157895,16462.808569428453,3.7101072217559095,1487.0637800453296,8.284536798329512,2631.0081091949837,0.0
L2,0.0,0,0.0,0.0,210,76.1648828125,208.4338181818182,214.153,2300.4545454545455,79.88311688311688,15875.337335980113,4.758942587581405,2074.535013493669,11.557380315044334,2604.6667364726472,0.0
L2,0.0,0,0.0,0.0,200,77.2174375,198.37466666666668,205.789,2267.6923076923076,77.91025641025641,15317.983424916669,6.206650665194391,2631.8889245571136,14.662438112738277,2569.1623961110595,0.0
L2,0.0,0,0.0,0.0,190,78.4429296875,188.70373417721518,196.818,2208.0379746835442,76.72151898734177,14802.473751831982,7.892220982789255,3147.3985976418007,17.534378720715914,2529.0250828134076,0.0
L2,0.0,0,0.0,0.0,180,79.9281015625,178.7984375,189.45,2159.0625,74.9375,14291.019671716309,9.934960752622946,3658.8526777574734,20.38372533532104,2482.032387494265,0.0
L2,0.0,0,0.0,0.0,170,81.4611640625,168.64676829268294,174.045,2100.731707317073,73.3048780487805,13738.162060500668,12.043570396466796,4211.710288973114,23.463733930657085,2435.321653356787,0.0
L2,0.0,0,0.0,0.0,160,82.8235390625,158.9016265060241,168.943,2045.9638554216867,72.33734939759036,13160.795070016471,13.917412502402948,4789.077279457311,26.6802859999041,2395.262735625823,0.0
L2,0.0,0,0.0,0.0,150,84.9112109375,148.9836,158.051,1974.0,70.95294117647059,12650.377885828126,16.788844716553754,5299.494463645657,29.523855994446755,2336.3715410333652,0.0
L2,0.0,0,0.0,0.0,140,91.124828125,139.4862391304348,147.079,1658.9673913043478,69.96739130434783,12710.65956656352,25.33519760478653,5239.212782910263,29.188022515735916,2177.0591048679253,0.0
L2,0.0,0,0.0,0.0,130,103.606078125,129.76001923076925,140.339,1415.7692307692307,68.125,13443.92668992458,42.502197722019865,4505.945659549203,25.10293985283577,1914.7924556096693,0.0
L2,0.0,0,0.0,0.0,120,112.5152109375,119.79713274336284,128.448,1285.7522123893805,66.97345132743362,13478.999660327157,54.756025186146864,4470.872689146625,24.90754587052923,1763.1761527715084,0.0
L2,0.0,0,0.0,0.0,110,131.971734375,109.9035303030303,120.658,1091.590909090909,65.9469696969697,14504.159508026278,81.51697782570746,3445.7128414475046,19.19630833223457,1503.2320192545471,0.0
L2,0.0,0,0.0,0.0,100,150.517484375,99.92307284768214,109.237,949.7682119205298,64.1523178807947,15040.169556052984,107.02523160030375,2909.702793420798,16.210158695117958,1318.0139009950549,0.0
L2,10.0,40,10.0,10.0,250,80.4581171875,247.37420987654323,250.283,2180.185185185185,83.20987654320987,19903.263167412133,0.0,0.0,0.0,1760.3022743101897,17.6030227431019
L2,10.0,40,10.0,9.999999999999998,240,82.1343125,237.83163855421685,247.251,2135.421686746988,84.36144578313252,19534.138123399094,2.0833141155836232,369.12504401303886,1.854595605294573,1724.3780627234448,17.243780627234447
