second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 14:55:59,232.68,232.74,1950,73,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
2,2.0,2026-09-19 14:56:00,250.36,483.15,1890,74,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
3,3.0,2026-09-19 14:56:01,250.66,733.87,1860,75,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
4,4.0,2026-09-19 14:56:02,250.43,984.35,1845,75,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
5,5.0,2026-09-19 14:56:03,250.29,1234.68,1845,76,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
6,6.0,2026-09-19 14:56:04,250.24,1484.98,1830,76,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
7,7.0,2026-09-19 14:56:05,250.22,1735.25,1830,77,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
8,8.0,2026-09-19 14:56:06,250.14,1985.43,1830,77,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
9,9.0,2026-09-19 14:56:07,250.02,2235.49,1815,78,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
10,10.0,2026-09-19 14:56:08,250.07,2485.61,1815,78,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
11,11.0,2026-09-19 14:56:09,250.02,2735.67,1815,78,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
12,12.0,2026-09-19 14:56:10,250.12,2985.86,1800,79,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
13,13.0,2026-09-19 14:56:11,250.13,3236.04,1800,79,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
14,14.0,2026-09-19 14:56:12,250.06,3486.17,1800,79,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
15,15.0,2026-09-19 14:56:13,250.0,3736.21,1800,79,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
16,16.0,2026-09-19 14:56:14,250.04,3986.3,1785,80,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
17,17.0,2026-09-19 14:56:15,249.97,4236.35,1800,80,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
18,18.0,2026-09-19 14:56:16,250.1,4486.5,1785,80,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
19,19.0,2026-09-19 14:56:17,250.03,4736.6,1800,80,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
20,20.0,2026-09-19 14:56:18,250.07,4986.73,1800,81,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
21,21.0,2026-09-19 14:56:19,250.04,5236.85,1800,81,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
22,22.0,2026-09-19 14:56:20,250.01,5486.9,1800,81,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
23,23.01,2026-09-19 14:56:21,250.0,5736.97,1785,81,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
24,24.01,2026-09-19 14:56:22,250.0,5987.03,1785,81,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
25,25.01,2026-09-19 14:56:23,250.07,6237.16,1785,81,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
26,26.01,2026-09-19 14:56:24,250.06,6487.27,1785,81,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
27,27.01,2026-09-19 14:56:25,250.04,6737.37,1785,82,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
28,28.01,2026-09-19 14:56:26,250.06,6987.5,1785,82,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
29,29.01,2026-09-19 14:56:27,250.08,7237.62,1785,82,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
30,30.01,2026-09-19 14:56:28,250.05,7487.75,1785,82,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
31,31.01,2026-09-19 14:56:29,250.11,7737.9,1770,82,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
32,32.01,2026-09-19 14:56:30,250.05,7988.01,1785,82,250,100.0,100.0,100.0,345.97,34.6,0.0,0.0
