second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 11:32:05,119.36,119.38,885,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
2,2.0,2026-09-20 11:32:06,109.98,229.38,885,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
3,3.0,2026-09-20 11:32:07,110.24,339.64,885,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
4,4.0,2026-09-20 11:32:08,109.88,449.54,870,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
5,5.0,2026-09-20 11:32:09,110.17,559.73,870,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
6,6.0,2026-09-20 11:32:10,109.95,669.7,870,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
7,7.0,2026-09-20 11:32:11,110.11,779.84,870,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
8,8.0,2026-09-20 11:32:12,110.09,889.94,870,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
9,9.0,2026-09-20 11:32:13,110.09,1000.07,870,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
10,10.0,2026-09-20 11:32:14,110.08,1110.19,870,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
11,11.0,2026-09-20 11:32:15,110.08,1220.29,870,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
12,12.0,2026-09-20 11:32:16,110.04,1330.35,855,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
13,13.0,2026-09-20 11:32:17,110.04,1440.41,855,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
14,14.0,2026-09-20 11:32:18,110.01,1550.44,855,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
15,15.0,2026-09-20 11:32:19,110.03,1660.49,855,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
16,16.0,2026-09-20 11:32:20,110.03,1770.54,855,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
17,17.0,2026-09-20 11:32:21,110.02,1880.58,855,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
18,18.0,2026-09-20 11:32:22,110.0,1990.62,840,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
19,19.0,2026-09-20 11:32:23,109.97,2100.61,840,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
20,20.0,2026-09-20 11:32:24,109.96,2210.6,840,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
21,21.0,2026-09-20 11:32:25,109.94,2320.57,840,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
22,22.0,2026-09-20 11:32:26,109.95,2430.53,840,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
23,23.0,2026-09-20 11:32:27,109.92,2540.48,840,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
24,24.0,2026-09-20 11:32:28,109.89,2650.4,840,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
25,25.01,2026-09-20 11:32:29,109.96,2760.38,825,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
26,26.01,2026-09-20 11:32:30,109.9,2870.3,825,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
27,27.01,2026-09-20 11:32:31,109.96,2980.28,825,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
28,28.01,2026-09-20 11:32:32,110.0,3090.31,825,67,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
29,29.01,2026-09-20 11:32:33,109.94,3200.27,825,66,110,30.0,30.0,30.0,424.95,12.75,142.42,-7.65
