second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 11:42:32,237.63,237.68,2130,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
2,2.0,2026-09-20 11:42:33,229.81,467.53,2130,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
3,3.0,2026-09-20 11:42:34,230.15,697.73,2115,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
4,4.0,2026-09-20 11:42:35,230.03,927.82,2115,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
5,5.0,2026-09-20 11:42:36,230.16,1158.05,2115,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
6,6.0,2026-09-20 11:42:37,229.71,1387.84,2100,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
7,7.0,2026-09-20 11:42:38,230.1,1618.01,2100,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
8,8.0,2026-09-20 11:42:39,229.98,1848.03,2100,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
9,9.0,2026-09-20 11:42:40,229.58,2077.65,2100,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
10,10.0,2026-09-20 11:42:41,229.85,2307.55,2100,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
11,11.0,2026-09-20 11:42:42,229.66,2537.25,2100,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
12,12.0,2026-09-20 11:42:43,229.72,2767.03,2100,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
13,13.0,2026-09-20 11:42:44,229.67,2996.76,2100,83,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
14,14.0,2026-09-20 11:42:45,229.66,3226.46,2100,84,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
15,15.0,2026-09-20 11:42:46,229.9,3456.42,2100,84,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
16,16.0,2026-09-20 11:42:47,229.8,3686.26,2100,84,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
17,17.0,2026-09-20 11:42:48,229.74,3916.04,2100,84,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
18,18.0,2026-09-20 11:42:49,229.62,4145.72,2100,84,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
19,19.0,2026-09-20 11:42:50,229.65,4375.43,2100,84,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
20,20.0,2026-09-20 11:42:51,229.64,4605.11,2085,84,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
21,21.0,2026-09-20 11:42:52,229.75,4834.92,2100,84,230,40.0,40.0,40.0,800.85,32.03,3.67,4.34
