second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 12:06:12,124.92,124.95,855,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
2,2.0,2026-09-20 12:06:13,109.48,234.46,870,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
3,3.0,2026-09-20 12:06:14,109.61,344.09,870,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
4,4.0,2026-09-20 12:06:15,109.66,453.78,870,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
5,5.0,2026-09-20 12:06:16,109.68,563.48,885,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
6,6.0,2026-09-20 12:06:17,109.75,673.26,885,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
7,7.0,2026-09-20 12:06:18,109.8,783.1,885,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
8,8.0,2026-09-20 12:06:19,109.82,892.94,900,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
9,9.0,2026-09-20 12:06:20,109.84,1002.81,900,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
10,10.0,2026-09-20 12:06:21,109.85,1112.68,900,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
11,11.0,2026-09-20 12:06:22,109.87,1222.59,915,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
12,12.0,2026-09-20 12:06:23,109.93,1332.57,915,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
13,13.0,2026-09-20 12:06:24,109.92,1442.52,915,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
14,14.0,2026-09-20 12:06:25,109.9,1552.43,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
15,15.0,2026-09-20 12:06:26,109.94,1662.4,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
16,16.0,2026-09-20 12:06:27,109.92,1772.35,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
17,17.0,2026-09-20 12:06:28,109.92,1882.3,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
18,18.0,2026-09-20 12:06:29,109.92,1992.25,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
19,19.0,2026-09-20 12:06:30,109.93,2102.2,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
20,20.01,2026-09-20 12:06:31,109.89,2212.11,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
21,21.01,2026-09-20 12:06:32,109.89,2322.02,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
22,22.01,2026-09-20 12:06:33,109.89,2431.96,930,67,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
23,23.01,2026-09-20 12:06:34,109.86,2541.84,915,66,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
24,24.01,2026-09-20 12:06:35,109.84,2651.71,930,66,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
25,25.01,2026-09-20 12:06:36,109.83,2761.58,930,66,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
26,26.01,2026-09-20 12:06:37,109.84,2871.44,915,66,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
27,27.01,2026-09-20 12:06:38,109.8,2981.26,915,66,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
28,28.01,2026-09-20 12:06:39,109.77,3091.06,915,66,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
29,29.01,2026-09-20 12:06:40,109.75,3200.85,900,66,110,40.0,40.0,40.0,359.33,14.37,131.04,-2.4
