second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 11:48:43,199.87,199.92,1965,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
2,2.0,2026-09-20 11:48:44,190.66,390.61,1950,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
3,3.0,2026-09-20 11:48:45,190.45,581.11,1950,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
4,4.0,2026-09-20 11:48:46,190.35,771.51,1950,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
5,5.0,2026-09-20 11:48:47,190.33,961.89,1935,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
6,6.0,2026-09-20 11:48:48,190.3,1152.24,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
7,7.0,2026-09-20 11:48:49,190.25,1342.53,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
8,8.0,2026-09-20 11:48:50,190.21,1532.79,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
9,9.0,2026-09-20 11:48:51,190.19,1723.01,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
10,10.0,2026-09-20 11:48:52,190.19,1913.27,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
11,11.0,2026-09-20 11:48:53,190.16,2103.47,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
12,12.0,2026-09-20 11:48:54,190.15,2293.65,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
13,13.0,2026-09-20 11:48:55,190.14,2483.84,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
14,14.0,2026-09-20 11:48:56,190.06,2673.97,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
15,15.0,2026-09-20 11:48:57,190.08,2864.08,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
16,16.0,2026-09-20 11:48:58,190.06,3054.17,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
17,17.0,2026-09-20 11:48:59,190.07,3244.27,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
18,18.0,2026-09-20 11:49:00,190.06,3434.38,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
19,19.0,2026-09-20 11:49:01,190.07,3624.5,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
20,20.0,2026-09-20 11:49:02,190.04,3814.57,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
21,21.0,2026-09-20 11:49:03,190.06,4004.67,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
22,22.01,2026-09-20 11:49:04,190.08,4194.81,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
23,23.01,2026-09-20 11:49:05,190.11,4384.96,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
24,24.01,2026-09-20 11:49:06,190.12,4575.12,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
25,25.01,2026-09-20 11:49:07,190.09,4765.25,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
26,26.01,2026-09-20 11:49:08,190.07,4955.37,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
27,27.01,2026-09-20 11:49:09,190.11,5145.52,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
28,28.01,2026-09-20 11:49:10,190.15,5335.72,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
29,29.01,2026-09-20 11:49:11,190.15,5525.9,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
30,30.01,2026-09-20 11:49:12,190.15,5716.11,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
31,31.01,2026-09-20 11:49:13,190.2,5906.35,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
32,32.01,2026-09-20 11:49:14,190.24,6096.62,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
33,33.01,2026-09-20 11:49:15,190.21,6286.89,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
34,34.01,2026-09-20 11:49:16,190.08,6477.01,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
35,35.01,2026-09-20 11:49:17,190.17,6667.24,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
36,36.01,2026-09-20 11:49:18,190.24,6857.52,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
37,37.01,2026-09-20 11:49:19,190.23,7047.78,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
38,38.01,2026-09-20 11:49:20,190.24,7238.06,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
39,39.01,2026-09-20 11:49:21,190.24,7428.35,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
40,40.01,2026-09-20 11:49:22,190.21,7618.6,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
41,41.01,2026-09-20 11:49:23,190.18,7808.81,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
42,42.01,2026-09-20 11:49:24,190.21,7999.07,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
43,43.01,2026-09-20 11:49:25,190.21,8189.33,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
44,44.01,2026-09-20 11:49:26,190.11,8379.49,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
45,45.01,2026-09-20 11:49:27,190.12,8569.66,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
46,46.01,2026-09-20 11:49:28,190.11,8759.82,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
47,47.01,2026-09-20 11:49:29,190.06,8949.92,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
48,48.01,2026-09-20 11:49:30,190.16,9140.14,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
49,49.01,2026-09-20 11:49:31,190.1,9330.28,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
50,50.01,2026-09-20 11:49:32,190.05,9520.39,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
51,51.01,2026-09-20 11:49:33,190.05,9710.48,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
52,52.01,2026-09-20 11:49:34,190.02,9900.54,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
53,53.01,2026-09-20 11:49:35,190.03,10090.59,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
54,54.01,2026-09-20 11:49:36,190.06,10280.71,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
55,55.01,2026-09-20 11:49:37,190.08,10470.84,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
56,56.01,2026-09-20 11:49:38,190.06,10660.94,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
57,57.01,2026-09-20 11:49:39,190.07,10851.06,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
58,58.01,2026-09-20 11:49:40,190.09,11041.18,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
59,59.01,2026-09-20 11:49:41,190.1,11231.33,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
60,60.01,2026-09-20 11:49:42,190.11,11421.47,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
61,61.01,2026-09-20 11:49:43,190.09,11611.59,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
62,62.01,2026-09-20 11:49:44,190.11,11801.76,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
63,63.01,2026-09-20 11:49:45,190.12,11991.92,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
64,64.01,2026-09-20 11:49:46,190.1,12182.07,1875,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
65,65.01,2026-09-20 11:49:47,190.09,12372.2,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
66,66.02,2026-09-20 11:49:48,190.1,12562.36,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
67,67.02,2026-09-20 11:49:49,190.12,12752.52,1890,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
68,68.02,2026-09-20 11:49:50,190.15,12942.73,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
69,69.02,2026-09-20 11:49:51,190.15,13132.94,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
70,70.02,2026-09-20 11:49:52,190.16,13323.16,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
71,71.02,2026-09-20 11:49:53,190.26,13513.46,1905,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
72,72.02,2026-09-20 11:49:54,190.22,13703.71,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
73,73.02,2026-09-20 11:49:55,190.31,13894.08,1920,78,190,40.0,40.0,40.0,731.03,29.24,13.57,13.13
