second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 12:03:17,130.84,130.88,1080,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
2,2.0,2026-09-20 12:03:18,120.0,250.9,1065,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
3,3.0,2026-09-20 12:03:19,120.01,370.93,1065,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
4,4.0,2026-09-20 12:03:20,119.96,490.92,1065,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
5,5.0,2026-09-20 12:03:21,119.91,610.86,1065,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
6,6.0,2026-09-20 12:03:22,119.91,730.8,1065,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
7,7.0,2026-09-20 12:03:23,119.96,850.78,1065,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
8,8.0,2026-09-20 12:03:24,119.91,970.72,1065,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
9,9.0,2026-09-20 12:03:25,119.94,1090.69,1050,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
10,10.0,2026-09-20 12:03:26,119.93,1210.65,1050,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
11,11.0,2026-09-20 12:03:27,119.91,1330.59,1050,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
12,12.0,2026-09-20 12:03:28,119.9,1450.53,1050,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
13,13.0,2026-09-20 12:03:29,119.89,1570.47,1050,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
14,14.0,2026-09-20 12:03:30,119.87,1690.36,1050,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
15,15.0,2026-09-20 12:03:31,119.83,1810.21,1050,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
16,16.0,2026-09-20 12:03:32,119.8,1930.05,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
17,17.0,2026-09-20 12:03:33,119.8,2049.88,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
18,18.0,2026-09-20 12:03:34,119.84,2169.74,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
19,19.0,2026-09-20 12:03:35,119.78,2289.54,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
20,20.0,2026-09-20 12:03:36,119.8,2409.36,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
21,21.0,2026-09-20 12:03:37,119.75,2529.14,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
22,22.01,2026-09-20 12:03:38,119.73,2648.9,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
23,23.01,2026-09-20 12:03:39,119.72,2768.65,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
24,24.01,2026-09-20 12:03:40,119.78,2888.45,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
25,25.01,2026-09-20 12:03:41,119.76,3008.23,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
26,26.01,2026-09-20 12:03:42,119.76,3128.02,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
27,27.01,2026-09-20 12:03:43,119.78,3247.84,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
28,28.01,2026-09-20 12:03:44,119.76,3367.64,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
29,29.01,2026-09-20 12:03:45,119.77,3487.44,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
30,30.01,2026-09-20 12:03:46,119.78,3607.24,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
31,31.01,2026-09-20 12:03:47,119.78,3727.05,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
32,32.01,2026-09-20 12:03:48,119.77,3846.83,1020,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
33,33.01,2026-09-20 12:03:49,119.79,3966.66,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
34,34.01,2026-09-20 12:03:50,119.81,4086.5,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
35,35.01,2026-09-20 12:03:51,119.79,4206.33,1035,68,120,40.0,40.0,40.0,409.1,16.36,102.94,1.85
