second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 10:37:42,125.74,125.77,375,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
2,2.0,2026-09-19 10:37:43,119.66,245.45,375,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
3,3.0,2026-09-19 10:37:44,119.68,365.15,375,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
4,4.0,2026-09-19 10:37:45,119.75,484.93,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
5,5.0,2026-09-19 10:37:46,119.83,604.79,375,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
6,6.0,2026-09-19 10:37:47,119.79,724.62,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
7,7.0,2026-09-19 10:37:48,119.84,844.49,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
8,8.0,2026-09-19 10:37:49,119.86,964.38,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
9,9.0,2026-09-19 10:37:50,119.85,1084.25,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
10,10.0,2026-09-19 10:37:51,119.84,1204.12,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
11,11.0,2026-09-19 10:37:52,119.95,1324.09,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
12,12.0,2026-09-19 10:37:53,119.93,1444.05,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
13,13.0,2026-09-19 10:37:54,119.89,1563.96,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
14,14.0,2026-09-19 10:37:55,119.93,1683.92,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
15,15.0,2026-09-19 10:37:56,119.99,1803.94,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
16,16.0,2026-09-19 10:37:57,119.97,1923.93,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
17,17.0,2026-09-19 10:37:58,119.92,2043.88,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
18,18.0,2026-09-19 10:37:59,119.92,2163.81,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
19,19.0,2026-09-19 10:38:00,119.92,2283.76,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
20,20.0,2026-09-19 10:38:01,119.88,2403.66,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
21,21.0,2026-09-19 10:38:02,119.88,2523.57,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
22,22.0,2026-09-19 10:38:03,119.85,2643.45,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
23,23.01,2026-09-19 10:38:04,119.9,2763.38,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
24,24.01,2026-09-19 10:38:05,119.97,2883.39,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
25,25.01,2026-09-19 10:38:06,120.0,3003.41,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
26,26.01,2026-09-19 10:38:07,119.94,3123.37,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
27,27.01,2026-09-19 10:38:08,119.87,3243.28,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
28,28.01,2026-09-19 10:38:09,119.91,3363.21,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
29,29.01,2026-09-19 10:38:10,120.02,3483.25,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
30,30.01,2026-09-19 10:38:11,120.0,3603.28,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
31,31.01,2026-09-19 10:38:12,119.94,3723.24,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
32,32.01,2026-09-19 10:38:13,119.92,3843.19,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
33,33.01,2026-09-19 10:38:14,119.92,3963.14,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
34,34.01,2026-09-19 10:38:15,120.0,4083.17,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
35,35.01,2026-09-19 10:38:16,119.96,4203.16,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
36,36.01,2026-09-19 10:38:17,119.91,4323.09,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
37,37.01,2026-09-19 10:38:18,119.89,4443.01,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
38,38.01,2026-09-19 10:38:19,119.86,4562.89,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
39,39.01,2026-09-19 10:38:20,119.96,4682.88,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
40,40.01,2026-09-19 10:38:21,119.88,4802.78,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
41,41.01,2026-09-19 10:38:22,119.91,4922.73,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
42,42.01,2026-09-19 10:38:23,119.94,5042.69,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
43,43.01,2026-09-19 10:38:24,119.93,5162.66,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
44,44.01,2026-09-19 10:38:25,119.96,5282.64,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
45,45.01,2026-09-19 10:38:26,119.98,5402.65,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
46,46.01,2026-09-19 10:38:27,119.99,5522.68,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
47,47.01,2026-09-19 10:38:28,119.95,5642.65,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
48,48.01,2026-09-19 10:38:29,119.9,5762.58,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
49,49.01,2026-09-19 10:38:30,119.91,5882.52,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
50,50.01,2026-09-19 10:38:31,119.97,6002.51,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
51,51.01,2026-09-19 10:38:32,119.97,6122.51,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
52,52.01,2026-09-19 10:38:33,119.95,6242.49,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
53,53.01,2026-09-19 10:38:34,119.95,6362.46,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
54,54.01,2026-09-19 10:38:35,119.96,6482.46,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
55,55.01,2026-09-19 10:38:36,119.99,6602.47,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
56,56.01,2026-09-19 10:38:37,119.93,6722.42,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
57,57.01,2026-09-19 10:38:38,119.94,6842.38,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
58,58.01,2026-09-19 10:38:39,119.93,6962.34,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
59,59.01,2026-09-19 10:38:40,119.9,7082.27,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
60,60.01,2026-09-19 10:38:41,119.94,7202.23,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
61,61.01,2026-09-19 10:38:42,119.91,7322.16,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
62,62.01,2026-09-19 10:38:43,119.95,7442.13,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
63,63.01,2026-09-19 10:38:44,119.97,7562.13,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
64,64.01,2026-09-19 10:38:45,119.9,7682.05,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
65,65.01,2026-09-19 10:38:46,119.99,7802.06,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
66,66.01,2026-09-19 10:38:47,119.95,7922.05,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
67,67.01,2026-09-19 10:38:48,119.91,8041.98,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
68,68.02,2026-09-19 10:38:49,119.91,8161.93,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
69,69.02,2026-09-19 10:38:50,119.98,8281.94,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
70,70.02,2026-09-19 10:38:51,119.97,8401.93,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
71,71.02,2026-09-19 10:38:52,119.95,8521.92,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
72,72.02,2026-09-19 10:38:53,119.9,8641.84,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
73,73.02,2026-09-19 10:38:54,119.94,8761.8,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
74,74.02,2026-09-19 10:38:55,119.96,8881.78,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
75,75.02,2026-09-19 10:38:56,119.93,9001.74,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
76,76.02,2026-09-19 10:38:57,119.93,9121.7,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
77,77.02,2026-09-19 10:38:58,119.94,9241.66,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
78,78.02,2026-09-19 10:38:59,119.93,9361.63,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
79,79.02,2026-09-19 10:39:00,119.88,9481.54,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
80,80.02,2026-09-19 10:39:01,119.93,9601.5,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
81,81.02,2026-09-19 10:39:02,119.96,9721.5,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
82,82.02,2026-09-19 10:39:03,119.91,9841.43,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
83,83.02,2026-09-19 10:39:04,119.91,9961.37,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
84,84.02,2026-09-19 10:39:05,119.95,10081.35,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
85,85.02,2026-09-19 10:39:06,119.96,10201.34,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
86,86.02,2026-09-19 10:39:07,119.95,10321.32,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
87,87.02,2026-09-19 10:39:08,119.94,10441.29,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
88,88.02,2026-09-19 10:39:09,119.95,10561.26,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
89,89.02,2026-09-19 10:39:10,119.92,10681.21,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
90,90.02,2026-09-19 10:39:11,119.94,10801.17,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
91,91.02,2026-09-19 10:39:12,119.92,10921.11,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
92,92.02,2026-09-19 10:39:13,119.95,11041.09,405,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
93,93.02,2026-09-19 10:39:14,119.95,11161.07,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
94,94.02,2026-09-19 10:39:15,119.98,11281.07,390,67,120,40.0,40.0,40.0,162.38,6.5,186.92,-38.87
