second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-18 21:35:07,167.51,167.54,885,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
2,2.0,2026-09-18 21:35:08,160.25,327.84,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
3,3.0,2026-09-18 21:35:09,160.07,487.93,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
4,4.0,2026-09-18 21:35:10,159.98,647.93,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
5,5.0,2026-09-18 21:35:11,159.95,807.93,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
6,6.0,2026-09-18 21:35:12,159.97,967.93,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
7,7.0,2026-09-18 21:35:13,159.9,1127.87,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
8,8.0,2026-09-18 21:35:14,159.9,1287.81,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
9,9.0,2026-09-18 21:35:15,159.96,1447.8,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
10,10.0,2026-09-18 21:35:16,159.89,1607.72,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
11,11.0,2026-09-18 21:35:17,159.91,1767.67,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
12,12.0,2026-09-18 21:35:18,159.92,1927.62,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
13,13.0,2026-09-18 21:35:19,159.89,2087.56,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
14,14.0,2026-09-18 21:35:20,159.99,2247.59,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
15,15.0,2026-09-18 21:35:21,159.96,2407.61,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
16,16.0,2026-09-18 21:35:22,159.94,2567.58,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
17,17.0,2026-09-18 21:35:23,160.04,2727.65,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
18,18.0,2026-09-18 21:35:24,160.04,2887.71,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
19,19.0,2026-09-18 21:35:25,160.02,3047.76,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
20,20.0,2026-09-18 21:35:26,160.03,3207.82,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
21,21.0,2026-09-18 21:35:27,160.0,3367.86,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
22,22.0,2026-09-18 21:35:28,160.02,3527.91,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
23,23.01,2026-09-18 21:35:29,160.02,3687.97,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
24,24.01,2026-09-18 21:35:30,160.04,3848.04,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
25,25.01,2026-09-18 21:35:31,160.06,4008.13,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
26,26.01,2026-09-18 21:35:32,159.97,4168.16,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
27,27.01,2026-09-18 21:35:33,159.97,4328.16,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
28,28.01,2026-09-18 21:35:34,160.03,4488.24,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
29,29.01,2026-09-18 21:35:35,159.98,4648.25,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
30,30.01,2026-09-18 21:35:36,160.0,4808.29,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
31,31.01,2026-09-18 21:35:37,160.04,4968.38,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
32,32.01,2026-09-18 21:35:38,160.01,5128.41,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
33,33.01,2026-09-18 21:35:39,160.02,5288.45,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
34,34.01,2026-09-18 21:35:40,159.98,5448.47,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
35,35.01,2026-09-18 21:35:41,159.97,5608.47,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
36,36.01,2026-09-18 21:35:42,159.99,5768.49,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
37,37.01,2026-09-18 21:35:43,160.0,5928.53,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
38,38.01,2026-09-18 21:35:44,160.06,6088.64,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
39,39.01,2026-09-18 21:35:45,159.95,6248.62,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
40,40.01,2026-09-18 21:35:46,160.03,6408.68,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
41,41.01,2026-09-18 21:35:47,160.07,6568.78,810,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
42,42.01,2026-09-18 21:35:48,160.02,6728.84,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
43,43.01,2026-09-18 21:35:49,159.99,6888.86,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
44,44.01,2026-09-18 21:35:50,160.02,7048.91,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
45,45.01,2026-09-18 21:35:51,159.99,7208.93,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
46,46.01,2026-09-18 21:35:52,159.99,7368.95,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
47,47.01,2026-09-18 21:35:53,160.0,7528.97,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
48,48.01,2026-09-18 21:35:54,159.97,7688.97,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
49,49.01,2026-09-18 21:35:55,159.99,7848.99,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
50,50.01,2026-09-18 21:35:56,159.97,8008.98,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
51,51.01,2026-09-18 21:35:57,160.0,8169.01,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
52,52.01,2026-09-18 21:35:58,160.04,8329.09,825,72,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
53,53.01,2026-09-18 21:35:59,160.01,8489.14,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
54,54.01,2026-09-18 21:36:00,160.02,8649.21,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
55,55.01,2026-09-18 21:36:01,160.07,8809.32,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
56,56.01,2026-09-18 21:36:02,159.98,8969.33,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
57,57.01,2026-09-18 21:36:03,160.03,9129.41,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
58,58.01,2026-09-18 21:36:04,160.06,9289.51,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
59,59.01,2026-09-18 21:36:05,160.06,9449.6,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
60,60.01,2026-09-18 21:36:06,160.03,9609.66,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
61,61.01,2026-09-18 21:36:07,160.0,9769.7,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
62,62.01,2026-09-18 21:36:08,159.98,9929.71,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
63,63.01,2026-09-18 21:36:09,160.03,10089.77,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
64,64.01,2026-09-18 21:36:10,159.98,10249.79,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
65,65.01,2026-09-18 21:36:11,160.02,10409.84,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
66,66.01,2026-09-18 21:36:12,159.96,10569.84,810,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
67,67.01,2026-09-18 21:36:13,159.97,10729.85,825,71,160,70.0,70.0,70.0,223.65,15.66,98.35,-27.91
