second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 19:14:03,149.98,150.0,1335,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
2,2.0,2026-09-19 19:14:04,140.76,290.8,1320,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
3,3.0,2026-09-19 19:14:05,140.63,431.46,1305,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
4,4.0,2026-09-19 19:14:06,140.52,572.01,1320,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
5,5.0,2026-09-19 19:14:07,140.49,712.53,1305,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
6,6.0,2026-09-19 19:14:08,140.43,852.98,1305,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
7,7.0,2026-09-19 19:14:09,140.35,993.36,1305,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
8,8.0,2026-09-19 19:14:10,140.44,1133.83,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
9,9.0,2026-09-19 19:14:11,140.39,1274.26,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
10,10.0,2026-09-19 19:14:12,140.41,1414.7,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
11,11.0,2026-09-19 19:14:13,140.37,1555.1,1305,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
12,12.0,2026-09-19 19:14:14,140.47,1695.61,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
13,13.0,2026-09-19 19:14:15,140.45,1836.08,1275,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
14,14.0,2026-09-19 19:14:16,140.4,1976.53,1275,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
15,15.0,2026-09-19 19:14:17,140.36,2116.91,1275,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
16,16.0,2026-09-19 19:14:18,140.44,2257.37,1275,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
17,17.0,2026-09-19 19:14:19,140.38,2397.78,1260,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
18,18.0,2026-09-19 19:14:20,140.35,2538.17,1245,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
19,19.0,2026-09-19 19:14:21,140.34,2678.54,1245,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
20,20.0,2026-09-19 19:14:22,140.2,2818.77,1245,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
21,21.0,2026-09-19 19:14:23,140.13,2958.94,1245,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
22,22.0,2026-09-19 19:14:24,140.11,3099.08,1230,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
23,23.01,2026-09-19 19:14:25,140.01,3239.11,1230,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
24,24.01,2026-09-19 19:14:26,139.96,3379.09,1230,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
25,25.01,2026-09-19 19:14:27,139.89,3519.02,1230,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
26,26.01,2026-09-19 19:14:28,139.88,3658.93,1230,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
27,27.01,2026-09-19 19:14:29,139.86,3798.82,1230,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
28,28.01,2026-09-19 19:14:30,139.89,3938.73,1230,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
29,29.01,2026-09-19 19:14:31,139.82,4078.57,1260,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
30,30.01,2026-09-19 19:14:32,139.84,4218.44,1260,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
31,31.01,2026-09-19 19:14:33,139.91,4358.38,1275,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
32,32.01,2026-09-19 19:14:34,139.93,4498.34,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
33,33.01,2026-09-19 19:14:35,139.97,4638.34,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
34,34.01,2026-09-19 19:14:36,140.1,4778.47,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
35,35.01,2026-09-19 19:14:37,140.25,4918.74,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
36,36.01,2026-09-19 19:14:38,140.25,5059.03,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
37,37.01,2026-09-19 19:14:39,140.35,5199.41,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
38,38.01,2026-09-19 19:14:40,140.39,5339.83,1290,71,140,10.0,10.0,10.0,1074.93,10.75,63.71,7.41
