second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 09:02:59,165.1,165.12,885,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
2,2.0,2026-09-20 09:03:00,159.86,325.03,900,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
3,3.0,2026-09-20 09:03:01,159.76,484.83,900,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
4,4.0,2026-09-20 09:03:02,159.81,644.67,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
5,5.0,2026-09-20 09:03:03,159.77,804.47,900,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
6,6.0,2026-09-20 09:03:04,159.83,964.34,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
7,7.0,2026-09-20 09:03:05,159.89,1124.27,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
8,8.0,2026-09-20 09:03:06,159.88,1284.18,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
9,9.0,2026-09-20 09:03:07,159.89,1444.1,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
10,10.0,2026-09-20 09:03:08,159.86,1603.99,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
11,11.0,2026-09-20 09:03:09,159.91,1763.95,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
12,12.0,2026-09-20 09:03:10,159.95,1923.92,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
13,13.0,2026-09-20 09:03:11,159.96,2083.92,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
14,14.0,2026-09-20 09:03:12,160.02,2243.97,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
15,15.0,2026-09-20 09:03:13,159.97,2403.98,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
16,16.0,2026-09-20 09:03:14,159.95,2563.97,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
17,17.0,2026-09-20 09:03:15,160.04,2724.06,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
18,18.0,2026-09-20 09:03:16,160.01,2884.12,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
19,19.0,2026-09-20 09:03:17,159.98,3044.13,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
20,20.0,2026-09-20 09:03:18,159.96,3204.12,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
21,21.0,2026-09-20 09:03:19,160.01,3364.16,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
22,22.0,2026-09-20 09:03:20,160.04,3524.25,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
23,23.01,2026-09-20 09:03:21,160.02,3684.32,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
24,24.01,2026-09-20 09:03:22,160.05,3844.42,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
25,25.01,2026-09-20 09:03:23,160.07,4004.53,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
26,26.01,2026-09-20 09:03:24,160.03,4164.6,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
27,27.01,2026-09-20 09:03:25,160.05,4324.69,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
28,28.01,2026-09-20 09:03:26,160.04,4484.76,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
29,29.01,2026-09-20 09:03:27,160.0,4644.8,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
30,30.01,2026-09-20 09:03:28,160.0,4804.83,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
31,31.01,2026-09-20 09:03:29,159.98,4964.85,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
32,32.01,2026-09-20 09:03:30,159.94,5124.82,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
33,33.01,2026-09-20 09:03:31,160.01,5284.87,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
34,34.01,2026-09-20 09:03:32,159.99,5444.91,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
35,35.01,2026-09-20 09:03:33,160.02,5604.97,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
36,36.01,2026-09-20 09:03:34,160.03,5765.04,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
37,37.01,2026-09-20 09:03:35,159.93,5925.0,915,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
38,38.01,2026-09-20 09:03:36,159.92,6084.96,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
39,39.01,2026-09-20 09:03:37,160.02,6245.01,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
40,40.01,2026-09-20 09:03:38,160.05,6405.08,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
41,41.01,2026-09-20 09:03:39,160.02,6565.13,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
42,42.01,2026-09-20 09:03:40,160.0,6725.18,930,73,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
43,43.01,2026-09-20 09:03:41,160.05,6885.26,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
44,44.01,2026-09-20 09:03:42,160.11,7045.4,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
45,45.01,2026-09-20 09:03:43,160.09,7205.55,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
46,46.01,2026-09-20 09:03:44,160.09,7365.67,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
47,47.01,2026-09-20 09:03:45,160.05,7525.74,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
48,48.01,2026-09-20 09:03:46,160.02,7685.8,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
49,49.01,2026-09-20 09:03:47,160.01,7845.85,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
50,50.01,2026-09-20 09:03:48,160.0,8005.88,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
51,51.01,2026-09-20 09:03:49,159.98,8165.89,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
52,52.01,2026-09-20 09:03:50,160.01,8325.94,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
53,53.01,2026-09-20 09:03:51,159.96,8485.93,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
54,54.01,2026-09-20 09:03:52,159.96,8645.93,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
55,55.01,2026-09-20 09:03:53,160.02,8805.98,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
56,56.01,2026-09-20 09:03:54,160.11,8966.12,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
57,57.01,2026-09-20 09:03:55,160.06,9126.21,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
58,58.01,2026-09-20 09:03:56,160.08,9286.33,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
59,59.01,2026-09-20 09:03:57,160.02,9446.38,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
60,60.01,2026-09-20 09:03:58,160.03,9606.46,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
61,61.01,2026-09-20 09:03:59,160.07,9766.56,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
62,62.01,2026-09-20 09:04:00,160.04,9926.62,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
63,63.01,2026-09-20 09:04:01,160.01,10086.67,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
64,64.01,2026-09-20 09:04:02,159.95,10246.67,945,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
65,65.01,2026-09-20 09:04:03,160.0,10406.7,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
66,66.01,2026-09-20 09:04:04,159.99,10566.72,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
67,67.01,2026-09-20 09:04:05,160.0,10726.74,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
68,68.02,2026-09-20 09:04:06,160.02,10886.8,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
69,69.02,2026-09-20 09:04:07,160.02,11046.86,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
70,70.02,2026-09-20 09:04:08,159.95,11206.84,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
71,71.02,2026-09-20 09:04:09,160.05,11366.92,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
72,72.02,2026-09-20 09:04:10,159.99,11526.95,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
73,73.02,2026-09-20 09:04:11,160.0,11686.99,930,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
74,74.02,2026-09-20 09:04:12,160.1,11847.13,915,72,160,130.0,130.0,130.0,147.78,19.21,94.04,-24.89
