second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 06:21:54,164.8,164.84,855,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
2,2.0,2026-09-20 06:21:55,159.36,324.24,870,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
3,3.0,2026-09-20 06:21:56,159.57,483.84,870,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
4,4.0,2026-09-20 06:21:57,159.66,643.53,870,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
5,5.0,2026-09-20 06:21:58,159.73,803.29,885,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
6,6.0,2026-09-20 06:21:59,159.84,963.16,885,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
7,7.0,2026-09-20 06:22:00,159.83,1123.02,885,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
8,8.0,2026-09-20 06:22:01,159.83,1282.89,885,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
9,9.0,2026-09-20 06:22:02,159.88,1442.82,885,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
10,10.0,2026-09-20 06:22:03,159.89,1602.74,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
11,11.0,2026-09-20 06:22:04,159.96,1762.75,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
12,12.0,2026-09-20 06:22:05,160.03,1922.81,885,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
13,13.0,2026-09-20 06:22:06,160.06,2082.9,885,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
14,14.0,2026-09-20 06:22:07,160.0,2242.93,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
15,15.0,2026-09-20 06:22:08,160.03,2403.0,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
16,16.0,2026-09-20 06:22:09,160.05,2563.08,915,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
17,17.0,2026-09-20 06:22:10,160.02,2723.14,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
18,18.0,2026-09-20 06:22:11,160.0,2883.17,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
19,19.0,2026-09-20 06:22:12,160.05,3043.26,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
20,20.0,2026-09-20 06:22:13,160.04,3203.33,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
21,21.0,2026-09-20 06:22:14,160.08,3363.46,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
22,22.0,2026-09-20 06:22:15,160.03,3523.52,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
23,23.01,2026-09-20 06:22:16,160.05,3683.6,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
24,24.01,2026-09-20 06:22:17,160.01,3843.66,885,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
25,25.01,2026-09-20 06:22:18,160.05,4003.74,900,73,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
26,26.01,2026-09-20 06:22:19,160.05,4163.82,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
27,27.01,2026-09-20 06:22:20,160.04,4323.9,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
28,28.01,2026-09-20 06:22:21,159.99,4483.92,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
29,29.01,2026-09-20 06:22:22,160.0,4643.95,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
30,30.01,2026-09-20 06:22:23,160.05,4804.04,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
31,31.01,2026-09-20 06:22:24,159.98,4964.06,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
32,32.01,2026-09-20 06:22:25,159.99,5124.1,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
33,33.01,2026-09-20 06:22:26,160.04,5284.18,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
34,34.01,2026-09-20 06:22:27,160.02,5444.23,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
35,35.01,2026-09-20 06:22:28,160.02,5604.29,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
36,36.01,2026-09-20 06:22:29,160.04,5764.37,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
37,37.01,2026-09-20 06:22:30,160.03,5924.43,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
38,38.01,2026-09-20 06:22:31,160.09,6084.55,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
39,39.01,2026-09-20 06:22:32,160.01,6244.61,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
40,40.01,2026-09-20 06:22:33,160.02,6404.66,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
41,41.01,2026-09-20 06:22:34,160.01,6564.7,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
42,42.01,2026-09-20 06:22:35,160.06,6724.8,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
43,43.01,2026-09-20 06:22:36,160.05,6884.88,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
44,44.01,2026-09-20 06:22:37,160.04,7044.96,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
45,45.01,2026-09-20 06:22:38,160.0,7205.0,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
46,46.01,2026-09-20 06:22:39,160.03,7365.05,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
47,47.01,2026-09-20 06:22:40,160.03,7525.12,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
48,48.01,2026-09-20 06:22:41,160.04,7685.19,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
49,49.01,2026-09-20 06:22:42,160.0,7845.22,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
50,50.01,2026-09-20 06:22:43,160.03,8005.29,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
51,51.01,2026-09-20 06:22:44,160.01,8165.35,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
52,52.01,2026-09-20 06:22:45,160.06,8325.43,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
53,53.01,2026-09-20 06:22:46,160.03,8485.51,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
54,54.01,2026-09-20 06:22:47,160.02,8645.56,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
55,55.01,2026-09-20 06:22:48,160.01,8805.61,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
56,56.01,2026-09-20 06:22:49,159.97,8965.61,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
57,57.01,2026-09-20 06:22:50,160.03,9125.68,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
58,58.01,2026-09-20 06:22:51,160.06,9285.77,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
59,59.01,2026-09-20 06:22:52,160.0,9445.8,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
60,60.01,2026-09-20 06:22:53,159.98,9605.82,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
61,61.01,2026-09-20 06:22:54,160.0,9765.85,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
62,62.01,2026-09-20 06:22:55,160.03,9925.92,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
63,63.01,2026-09-20 06:22:56,160.06,10086.02,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
64,64.01,2026-09-20 06:22:57,160.02,10246.09,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
65,65.01,2026-09-20 06:22:58,160.08,10406.21,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
66,66.01,2026-09-20 06:22:59,160.07,10566.31,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
67,67.02,2026-09-20 06:23:00,160.06,10726.4,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
68,68.02,2026-09-20 06:23:01,160.04,10886.49,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
69,69.02,2026-09-20 06:23:02,160.03,11046.57,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
70,70.02,2026-09-20 06:23:03,160.06,11206.65,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
71,71.02,2026-09-20 06:23:04,160.03,11366.73,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
72,72.02,2026-09-20 06:23:05,160.01,11526.77,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
73,73.02,2026-09-20 06:23:06,160.03,11686.84,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
74,74.02,2026-09-20 06:23:07,160.03,11846.92,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
75,75.02,2026-09-20 06:23:08,160.02,12006.99,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
76,76.02,2026-09-20 06:23:09,159.97,12167.01,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
77,77.02,2026-09-20 06:23:10,159.96,12326.99,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
78,78.02,2026-09-20 06:23:11,160.0,12487.04,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
79,79.02,2026-09-20 06:23:12,160.03,12647.11,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
80,80.02,2026-09-20 06:23:13,160.06,12807.2,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
81,81.02,2026-09-20 06:23:14,160.03,12967.28,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
82,82.02,2026-09-20 06:23:15,160.04,13127.37,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
83,83.02,2026-09-20 06:23:16,160.06,13287.49,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
84,84.02,2026-09-20 06:23:17,160.06,13447.59,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
85,85.02,2026-09-20 06:23:18,160.03,13607.64,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
86,86.02,2026-09-20 06:23:19,160.03,13767.71,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
87,87.02,2026-09-20 06:23:20,160.02,13927.77,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
88,88.02,2026-09-20 06:23:21,160.03,14087.85,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
89,89.02,2026-09-20 06:23:22,159.98,14247.86,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
90,90.02,2026-09-20 06:23:23,160.0,14407.9,885,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
91,91.02,2026-09-20 06:23:24,159.97,14567.91,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
92,92.02,2026-09-20 06:23:25,159.99,14727.94,900,72,160,100.0,100.0,100.0,177.4,17.74,95.31,-25.63
