second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 01:55:44,177.71,177.74,1080,74,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
2,2.0,2026-09-19 01:55:45,179.41,357.17,1095,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
3,3.0,2026-09-19 01:55:46,179.66,536.87,1095,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
4,4.0,2026-09-19 01:55:47,179.79,716.7,1080,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
5,5.0,2026-09-19 01:55:48,179.79,896.52,1095,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
6,6.0,2026-09-19 01:55:49,179.83,1076.39,1110,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
7,7.0,2026-09-19 01:55:50,179.81,1256.24,1095,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
8,8.0,2026-09-19 01:55:51,179.89,1436.17,1110,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
9,9.0,2026-09-19 01:55:52,179.87,1616.08,1110,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
10,10.0,2026-09-19 01:55:53,179.85,1795.97,1125,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
11,11.0,2026-09-19 01:55:54,179.94,1975.94,1125,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
12,12.0,2026-09-19 01:55:55,180.02,2155.99,1110,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
13,13.0,2026-09-19 01:55:56,179.97,2335.98,1110,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
14,14.0,2026-09-19 01:55:57,180.0,2516.02,1110,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
15,15.0,2026-09-19 01:55:58,179.98,2696.04,1125,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
16,16.0,2026-09-19 01:55:59,180.05,2876.13,1125,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
17,17.0,2026-09-19 01:56:00,180.11,3056.27,1125,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
18,18.0,2026-09-19 01:56:01,180.08,3236.39,1125,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
19,19.0,2026-09-19 01:56:02,180.06,3416.5,1125,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
20,20.0,2026-09-19 01:56:03,180.04,3596.58,1125,75,180,120.0,120.0,120.0,189.52,22.74,61.3,-16.66
